comunidad,provincia,year,tipo_via,valor,Textbox80,Textbox60,Textbox61,Textbox81,Textbox64,Textbox82
Andalucía,Málaga,2014,Autopistas libres y autovías,5,10,Subtotal Andalucía,39,78,159,421
Andalucía,Málaga,2014,Carreteras convencionales,1,10,Subtotal Andalucía,34,78,220,421
Andalucía,Málaga,2015,Autopistas de peaje,0,7,Subtotal Andalucía,1,40,33,402
Andalucía,Málaga,2015,Autopistas libres y autovías,5,7,Subtotal Andalucía,23,40,153,402
Andalucía,Málaga,2015,Carreteras convencionales,2,7,Subtotal Andalucía,16,40,216,402
Andalucía,Málaga,2016,Autopistas de peaje,0,9,Subtotal Andalucía,0,55,42,432
Andalucía,Málaga,2016,Autopistas libres y autovías,8,9,Subtotal Andalucía,28,55,156,432
Andalucía,Málaga,2016,Carreteras convencionales,1,9,Subtotal Andalucía,27,55,234,432
Andalucía,Málaga,2017,Autopistas de peaje,2,18,Subtotal Andalucía,2,55,34,405
Andalucía,Málaga,2017,Autopistas libres y autovías,14,18,Subtotal Andalucía,38,55,164,405
Andalucía,Málaga,2017,Carreteras convencionales,2,18,Subtotal Andalucía,15,55,207,405
Andalucía,Málaga,2018,Autopistas de peaje,1,7,Subtotal Andalucía,3,77,45,495
Andalucía,Málaga,2018,Autopistas libres y autovías,5,7,Subtotal Andalucía,33,77,196,495
Andalucía,Málaga,2018,Carreteras convencionales,1,7,Subtotal Andalucía,41,77,254,495
Andalucía,Málaga,2019,Autopistas de peaje,3,17,Subtotal Andalucía,3,67,41,408
Andalucía,Málaga,2019,Autopistas libres y autovías,13,17,Subtotal Andalucía,42,67,201,408
Andalucía,Málaga,2019,Carreteras convencionales,1,17,Subtotal Andalucía,22,67,166,408
Andalucía,Málaga,2020,Autopistas de peaje,4,14,Subtotal Andalucía,4,57,18,338
Andalucía,Málaga,2020,Autopistas libres y autovías,9,14,Subtotal Andalucía,33,57,156,338
Andalucía,Málaga,2020,Carreteras convencionales,1,14,Subtotal Andalucía,20,57,164,338
Andalucía,Málaga,2021,Autopistas de peaje,7,16,Subtotal Andalucía,7,88,29,386
Andalucía,Málaga,2021,Autopistas libres y autovías,8,16,Subtotal Andalucía,50,88,191,386
Andalucía,Málaga,2021,Carreteras convencionales,1,16,Subtotal Andalucía,31,88,166,386
Andalucía,Málaga,2022,Autopistas de peaje,0,10,Subtotal Andalucía,0,78,23,455
Andalucía,Málaga,2022,Autopistas libres y autovías,10,10,Subtotal Andalucía,51,78,244,455
Andalucía,Málaga,2022,Carreteras convencionales,0,10,Subtotal Andalucía,27,78,188,455
Andalucía,Sevilla,2008,Autopistas de peaje,2,15,Subtotal Andalucía,18,150,93,874
Andalucía,Sevilla,2008,Autopistas libres y autovías,6,15,Subtotal Andalucía,56,150,294,874
Andalucía,Sevilla,2008,Carreteras convencionales,7,15,Subtotal Andalucía,76,150,487,874
Andalucía,Sevilla,2009,Autopistas de peaje,2,23,Subtotal Andalucía,7,129,68,758
Andalucía,Sevilla,2009,Autopistas libres y autovías,14,23,Subtotal Andalucía,64,129,281,758
Andalucía,Sevilla,2009,Carreteras convencionales,7,23,Subtotal Andalucía,58,129,409,758
Andalucía,Sevilla,2010,Autopistas de peaje,0,25,Subtotal Andalucía,6,117,77,686
Andalucía,Sevilla,2010,Autopistas libres y autovías,15,25,Subtotal Andalucía,55,117,251,686
Andalucía,Sevilla,2010,Carreteras convencionales,10,25,Subtotal Andalucía,56,117,358,686
Andalucía,Sevilla,2011,Autopistas de peaje,3,18,Subtotal Andalucía,8,84,30,571
Andalucía,Sevilla,2011,Autopistas libres y autovías,8,18,Subtotal Andalucía,33,84,218,571
Andalucía,Sevilla,2011,Carreteras convencionales,7,18,Subtotal Andalucía,43,84,323,571
Andalucía,Sevilla,2012,Autopistas de peaje,0,6,Subtotal Andalucía,7,84,44,515
Andalucía,Sevilla,2012,Autopistas libres y autovías,4,6,Subtotal Andalucía,46,84,197,515
Andalucía,Sevilla,2012,Carreteras convencionales,2,6,Subtotal Andalucía,31,84,274,515
Andalucía,Sevilla,2013,Autopistas de peaje,0,10,Subtotal Andalucía,3,62,41,444
Andalucía,Sevilla,2013,Autopistas libres y autovías,5,10,Subtotal Andalucía,33,62,177,444
Andalucía,Sevilla,2013,Carreteras convencionales,5,10,Subtotal Andalucía,26,62,226,444
Andalucía,Sevilla,2014,Autopistas de peaje,0,16,Subtotal Andalucía,5,78,42,421
Andalucía,Sevilla,2014,Autopistas libres y autovías,11,16,Subtotal Andalucía,39,78,159,421
Andalucía,Sevilla,2014,Carreteras convencionales,5,16,Subtotal Andalucía,34,78,220,421
Andalucía,Sevilla,2015,Autopistas de peaje,0,5,Subtotal Andalucía,1,40,33,402
Andalucía,Sevilla,2015,Autopistas libres y autovías,0,5,Subtotal Andalucía,23,40,153,402
Andalucía,Sevilla,2015,Carreteras convencionales,5,5,Subtotal Andalucía,16,40,216,402
Andalucía,Sevilla,2016,Autopistas de peaje,0,12,Subtotal Andalucía,0,55,42,432
Andalucía,Sevilla,2016,Autopistas libres y autovías,6,12,Subtotal Andalucía,28,55,156,432
Andalucía,Sevilla,2016,Carreteras convencionales,6,12,Subtotal Andalucía,27,55,234,432
Andalucía,Sevilla,2017,Autopistas de peaje,0,7,Subtotal Andalucía,2,55,34,405
Andalucía,Sevilla,2017,Autopistas libres y autovías,7,7,Subtotal Andalucía,38,55,164,405
Andalucía,Sevilla,2017,Carreteras convencionales,0,7,Subtotal Andalucía,15,55,207,405
Andalucía,Sevilla,2018,Autopistas de peaje,0,15,Subtotal Andalucía,3,77,45,495
Andalucía,Sevilla,2018,Autopistas libres y autovías,9,15,Subtotal Andalucía,33,77,196,495
Andalucía,Sevilla,2018,Carreteras convencionales,6,15,Subtotal Andalucía,41,77,254,495
Andalucía,Sevilla,2019,Autopistas de peaje,0,5,Subtotal Andalucía,3,67,41,408
Andalucía,Sevilla,2019,Autopistas libres y autovías,2,5,Subtotal Andalucía,42,67,201,408
Andalucía,Sevilla,2019,Carreteras convencionales,3,5,Subtotal Andalucía,22,67,166,408
Andalucía,Sevilla,2020,Autopistas de peaje,0,9,Subtotal Andalucía,4,57,18,338
Andalucía,Sevilla,2020,Autopistas libres y autovías,7,9,Subtotal Andalucía,33,57,156,338
Andalucía,Sevilla,2020,Carreteras convencionales,2,9,Subtotal Andalucía,20,57,164,338
Andalucía,Sevilla,2021,Autopistas de peaje,0,12,Subtotal Andalucía,7,88,29,386
Andalucía,Sevilla,2021,Autopistas libres y autovías,10,12,Subtotal Andalucía,50,88,191,386
Andalucía,Sevilla,2021,Carreteras convencionales,2,12,Subtotal Andalucía,31,88,166,386
Andalucía,Sevilla,2022,Autopistas de peaje,0,17,Subtotal Andalucía,0,78,23,455
Andalucía,Sevilla,2022,Autopistas libres y autovías,14,17,Subtotal Andalucía,51,78,244,455
Andalucía,Sevilla,2022,Carreteras convencionales,3,17,Subtotal Andalucía,27,78,188,455
Aragón,Huesca,2008,Autopistas de peaje,0,19,Subtotal Aragón,6,67,93,874
Aragón,Huesca,2008,Autopistas libres y autovías,1,19,Subtotal Aragón,9,67,294,874
Aragón,Huesca,2008,Carreteras convencionales,18,19,Subtotal Aragón,52,67,487,874
Aragón,Huesca,2009,Autopistas de peaje,0,16,Subtotal Aragón,1,53,68,758
Aragón,Huesca,2009,Autopistas libres y autovías,0,16,Subtotal Aragón,12,53,281,758
Aragón,Huesca,2009,Carreteras convencionales,16,16,Subtotal Aragón,40,53,409,758
Aragón,Huesca,2010,Autopistas de peaje,0,18,Subtotal Aragón,1,53,77,686
Aragón,Huesca,2010,Autopistas libres y autovías,2,18,Subtotal Aragón,16,53,251,686
Aragón,Huesca,2010,Carreteras convencionales,16,18,Subtotal Aragón,36,53,358,686
Aragón,Huesca,2011,Autopistas de peaje,0,16,Subtotal Aragón,0,42,30,571
Aragón,Huesca,2011,Autopistas libres y autovías,0,16,Subtotal Aragón,10,42,218,571
Aragón,Huesca,2011,Carreteras convencionales,16,16,Subtotal Aragón,32,42,323,571
Aragón,Huesca,2012,Autopistas de peaje,1,15,Subtotal Aragón,2,40,44,515
Aragón,Huesca,2012,Autopistas libres y autovías,2,15,Subtotal Aragón,7,40,197,515
Aragón,Huesca,2012,Carreteras convencionales,12,15,Subtotal Aragón,31,40,274,515
Aragón,Huesca,2013,Autopistas de peaje,0,7,Subtotal Aragón,0,33,41,444
Aragón,Huesca,2013,Autopistas libres y autovías,0,7,Subtotal Aragón,10,33,177,444
Aragón,Huesca,2013,Carreteras convencionales,7,7,Subtotal Aragón,23,33,226,444
Aragón,Huesca,2014,Autopistas de peaje,2,5,Subtotal Aragón,2,20,42,421
Aragón,Huesca,2014,Autopistas libres y autovías,0,5,Subtotal Aragón,5,20,159,421
Aragón,Huesca,2014,Carreteras convencionales,3,5,Subtotal Aragón,13,20,220,421
Aragón,Huesca,2015,Autopistas de peaje,0,10,Subtotal Aragón,1,34,33,402
Aragón,Huesca,2015,Autopistas libres y autovías,0,10,Subtotal Aragón,7,34,153,402
Aragón,Huesca,2015,Carreteras convencionales,10,10,Subtotal Aragón,26,34,216,402
Aragón,Huesca,2016,Autopistas de peaje,0,5,Subtotal Aragón,0,26,42,432
Aragón,Huesca,2016,Autopistas libres y autovías,1,5,Subtotal Aragón,7,26,156,432
Aragón,Huesca,2016,Carreteras convencionales,4,5,Subtotal Aragón,19,26,234,432
Aragón,Huesca,2017,Autopistas de peaje,0,11,Subtotal Aragón,3,38,34,405
Aragón,Huesca,2017,Autopistas libres y autovías,0,11,Subtotal Aragón,4,38,164,405
Aragón,Huesca,2017,Carreteras convencionales,11,11,Subtotal Aragón,31,38,207,405
Aragón,Huesca,2018,Autopistas de peaje,0,15,Subtotal Aragón,2,41,45,495
Aragón,Huesca,2018,Autopistas libres y autovías,5,15,Subtotal Aragón,17,41,196,495
Aragón,Huesca,2018,Carreteras convencionales,10,15,Subtotal Aragón,22,41,254,495
Aragón,Huesca,2019,Autopistas de peaje,0,16,Subtotal Aragón,1,32,41,408
Aragón,Huesca,2019,Autopistas libres y autovías,3,16,Subtotal Aragón,7,32,201,408
Aragón,Huesca,2019,Carreteras convencionales,13,16,Subtotal Aragón,24,32,166,408
Aragón,Huesca,2020,Autopistas de peaje,0,9,Subtotal Aragón,2,32,18,338
Aragón,Huesca,2020,Autopistas libres y autovías,2,9,Subtotal Aragón,7,32,156,338
Aragón,Huesca,2020,Carreteras convencionales,7,9,Subtotal Aragón,23,32,164,338
Aragón,Huesca,2021,Autopistas de peaje,0,6,Subtotal Aragón,0,27,29,386
Aragón,Huesca,2021,Autopistas libres y autovías,2,6,Subtotal Aragón,8,27,191,386
Aragón,Huesca,2021,Carreteras convencionales,4,6,Subtotal Aragón,19,27,166,386
Aragón,Huesca,2022,Autopistas de peaje,0,13,Subtotal Aragón,1,34,23,455
Aragón,Huesca,2022,Autopistas libres y autovías,3,13,Subtotal Aragón,11,34,244,455
Aragón,Huesca,2022,Carreteras convencionales,10,13,Subtotal Aragón,22,34,188,455
Aragón,Teruel,2008,Autopistas de peaje,0,7,Subtotal Aragón,6,67,93,874
Aragón,Teruel,2008,Autopistas libres y autovías,1,7,Subtotal Aragón,9,67,294,874
Aragón,Teruel,2008,Carreteras convencionales,6,7,Subtotal Aragón,52,67,487,874
Aragón,Teruel,2009,Autopistas de peaje,0,9,Subtotal Aragón,1,53,68,758
Aragón,Teruel,2009,Autopistas libres y autovías,1,9,Subtotal Aragón,12,53,281,758
Aragón,Teruel,2009,Carreteras convencionales,8,9,Subtotal Aragón,40,53,409,758
Aragón,Teruel,2010,Autopistas de peaje,0,8,Subtotal Aragón,1,53,77,686
Aragón,Teruel,2010,Autopistas libres y autovías,3,8,Subtotal Aragón,16,53,251,686
Aragón,Teruel,2010,Carreteras convencionales,5,8,Subtotal Aragón,36,53,358,686
Aragón,Teruel,2011,Autopistas de peaje,0,5,Subtotal Aragón,0,42,30,571
Aragón,Teruel,2011,Autopistas libres y autovías,1,5,Subtotal Aragón,10,42,218,571
Aragón,Teruel,2011,Carreteras convencionales,4,5,Subtotal Aragón,32,42,323,571
Aragón,Teruel,2012,Autopistas de peaje,0,6,Subtotal Aragón,2,40,44,515
Aragón,Teruel,2012,Autopistas libres y autovías,3,6,Subtotal Aragón,7,40,197,515
Aragón,Teruel,2012,Carreteras convencionales,3,6,Subtotal Aragón,31,40,274,515
Aragón,Teruel,2013,Autopistas de peaje,0,4,Subtotal Aragón,0,33,41,444
Aragón,Teruel,2013,Autopistas libres y autovías,3,4,Subtotal Aragón,10,33,177,444
Aragón,Teruel,2013,Carreteras convencionales,1,4,Subtotal Aragón,23,33,226,444
Aragón,Teruel,2014,Autopistas de peaje,0,6,Subtotal Aragón,2,20,42,421
Aragón,Teruel,2014,Autopistas libres y autovías,2,6,Subtotal Aragón,5,20,159,421
Aragón,Teruel,2014,Carreteras convencionales,4,6,Subtotal Aragón,13,20,220,421
Aragón,Teruel,2015,Autopistas de peaje,0,9,Subtotal Aragón,1,34,33,402
Aragón,Teruel,2015,Autopistas libres y autovías,3,9,Subtotal Aragón,7,34,153,402
Aragón,Teruel,2015,Carreteras convencionales,6,9,Subtotal Aragón,26,34,216,402
Aragón,Teruel,2016,Autopistas de peaje,0,1,Subtotal Aragón,0,26,42,432
Aragón,Teruel,2016,Autopistas libres y autovías,0,1,Subtotal Aragón,7,26,156,432
Aragón,Teruel,2016,Carreteras convencionales,1,1,Subtotal Aragón,19,26,234,432
Aragón,Teruel,2017,Autopistas de peaje,0,8,Subtotal Aragón,3,38,34,405
Aragón,Teruel,2017,Autopistas libres y autovías,0,8,Subtotal Aragón,4,38,164,405
Aragón,Teruel,2017,Carreteras convencionales,8,8,Subtotal Aragón,31,38,207,405
Aragón,Teruel,2018,Autopistas de peaje,0,3,Subtotal Aragón,2,41,45,495
Aragón,Teruel,2018,Autopistas libres y autovías,1,3,Subtotal Aragón,17,41,196,495
Aragón,Teruel,2018,Carreteras convencionales,2,3,Subtotal Aragón,22,41,254,495
Aragón,Teruel,2019,Autopistas de peaje,0,4,Subtotal Aragón,1,32,41,408
Aragón,Teruel,2019,Autopistas libres y autovías,0,4,Subtotal Aragón,7,32,201,408
Aragón,Teruel,2019,Carreteras convencionales,4,4,Subtotal Aragón,24,32,166,408
Aragón,Teruel,2020,Autopistas de peaje,0,3,Subtotal Aragón,2,32,18,338
Aragón,Teruel,2020,Autopistas libres y autovías,1,3,Subtotal Aragón,7,32,156,338
Aragón,Teruel,2020,Carreteras convencionales,2,3,Subtotal Aragón,23,32,164,338
Aragón,Teruel,2021,Autopistas de peaje,0,5,Subtotal Aragón,0,27,29,386
Aragón,Teruel,2021,Autopistas libres y autovías,2,5,Subtotal Aragón,8,27,191,386
Aragón,Teruel,2021,Carreteras convencionales,3,5,Subtotal Aragón,19,27,166,386
Aragón,Teruel,2022,Autopistas de peaje,0,3,Subtotal Aragón,1,34,23,455
Aragón,Teruel,2022,Autopistas libres y autovías,0,3,Subtotal Aragón,11,34,244,455
Aragón,Teruel,2022,Carreteras convencionales,3,3,Subtotal Aragón,22,34,188,455
Aragón,Zaragoza,2008,Autopistas de peaje,6,41,Subtotal Aragón,6,67,93,874
Aragón,Zaragoza,2008,Autopistas libres y autovías,7,41,Subtotal Aragón,9,67,294,874
Aragón,Zaragoza,2008,Carreteras convencionales,28,41,Subtotal Aragón,52,67,487,874
Aragón,Zaragoza,2009,Autopistas de peaje,1,28,Subtotal Aragón,1,53,68,758
Aragón,Zaragoza,2009,Autopistas libres y autovías,11,28,Subtotal Aragón,12,53,281,758
Aragón,Zaragoza,2009,Carreteras convencionales,16,28,Subtotal Aragón,40,53,409,758
Aragón,Zaragoza,2010,Autopistas de peaje,1,27,Subtotal Aragón,1,53,77,686
Aragón,Zaragoza,2010,Autopistas libres y autovías,11,27,Subtotal Aragón,16,53,251,686
Aragón,Zaragoza,2010,Carreteras convencionales,15,27,Subtotal Aragón,36,53,358,686
Aragón,Zaragoza,2011,Autopistas de peaje,0,21,Subtotal Aragón,0,42,30,571
Aragón,Zaragoza,2011,Autopistas libres y autovías,9,21,Subtotal Aragón,10,42,218,571
Aragón,Zaragoza,2011,Carreteras convencionales,12,21,Subtotal Aragón,32,42,323,571
Aragón,Zaragoza,2012,Autopistas de peaje,1,19,Subtotal Aragón,2,40,44,515
Aragón,Zaragoza,2012,Autopistas libres y autovías,2,19,Subtotal Aragón,7,40,197,515
Aragón,Zaragoza,2012,Carreteras convencionales,16,19,Subtotal Aragón,31,40,274,515
Aragón,Zaragoza,2013,Autopistas de peaje,0,22,Subtotal Aragón,0,33,41,444
Aragón,Zaragoza,2013,Autopistas libres y autovías,7,22,Subtotal Aragón,10,33,177,444
Aragón,Zaragoza,2013,Carreteras convencionales,15,22,Subtotal Aragón,23,33,226,444
Aragón,Zaragoza,2014,Autopistas de peaje,0,9,Subtotal Aragón,2,20,42,421
Aragón,Zaragoza,2014,Autopistas libres y autovías,3,9,Subtotal Aragón,5,20,159,421
Aragón,Zaragoza,2014,Carreteras convencionales,6,9,Subtotal Aragón,13,20,220,421
Aragón,Zaragoza,2015,Autopistas de peaje,1,15,Subtotal Aragón,1,34,33,402
Aragón,Zaragoza,2015,Autopistas libres y autovías,4,15,Subtotal Aragón,7,34,153,402
Aragón,Zaragoza,2015,Carreteras convencionales,10,15,Subtotal Aragón,26,34,216,402
Aragón,Zaragoza,2016,Autopistas de peaje,0,20,Subtotal Aragón,0,26,42,432
Aragón,Zaragoza,2016,Autopistas libres y autovías,6,20,Subtotal Aragón,7,26,156,432
Aragón,Zaragoza,2016,Carreteras convencionales,14,20,Subtotal Aragón,19,26,234,432
Aragón,Zaragoza,2017,Autopistas de peaje,3,19,Subtotal Aragón,3,38,34,405
Aragón,Zaragoza,2017,Autopistas libres y autovías,4,19,Subtotal Aragón,4,38,164,405
Aragón,Zaragoza,2017,Carreteras convencionales,12,19,Subtotal Aragón,31,38,207,405
Aragón,Zaragoza,2018,Autopistas de peaje,2,23,Subtotal Aragón,2,41,45,495
Aragón,Zaragoza,2018,Autopistas libres y autovías,11,23,Subtotal Aragón,17,41,196,495
Aragón,Zaragoza,2018,Carreteras convencionales,10,23,Subtotal Aragón,22,41,254,495
Aragón,Zaragoza,2019,Autopistas de peaje,1,12,Subtotal Aragón,1,32,41,408
Aragón,Zaragoza,2019,Autopistas libres y autovías,4,12,Subtotal Aragón,7,32,201,408
Aragón,Zaragoza,2019,Carreteras convencionales,7,12,Subtotal Aragón,24,32,166,408
Aragón,Zaragoza,2020,Autopistas de peaje,2,20,Subtotal Aragón,2,32,18,338
Aragón,Zaragoza,2020,Autopistas libres y autovías,4,20,Subtotal Aragón,7,32,156,338
Aragón,Zaragoza,2020,Carreteras convencionales,14,20,Subtotal Aragón,23,32,164,338
Aragón,Zaragoza,2021,Autopistas de peaje,0,16,Subtotal Aragón,0,27,29,386
Aragón,Zaragoza,2021,Autopistas libres y autovías,4,16,Subtotal Aragón,8,27,191,386
Aragón,Zaragoza,2021,Carreteras convencionales,12,16,Subtotal Aragón,19,27,166,386
Aragón,Zaragoza,2022,Autopistas de peaje,1,18,Subtotal Aragón,1,34,23,455
Aragón,Zaragoza,2022,Autopistas libres y autovías,8,18,Subtotal Aragón,11,34,244,455
Aragón,Zaragoza,2022,Carreteras convencionales,9,18,Subtotal Aragón,22,34,188,455
"Asturias, Principado de",Asturias,2008,Autopistas de peaje,1,15,"Subtotal Asturias, Principado de",1,15,93,874
"Asturias, Principado de",Asturias,2008,Autopistas libres y autovías,3,15,"Subtotal Asturias, Principado de",3,15,294,874
"Asturias, Principado de",Asturias,2008,Carreteras convencionales,11,15,"Subtotal Asturias, Principado de",11,15,487,874
"Asturias, Principado de",Asturias,2009,Autopistas de peaje,0,14,"Subtotal Asturias, Principado de",0,14,68,758
"Asturias, Principado de",Asturias,2009,Autopistas libres y autovías,4,14,"Subtotal Asturias, Principado de",4,14,281,758
"Asturias, Principado de",Asturias,2009,Carreteras convencionales,10,14,"Subtotal Asturias, Principado de",10,14,409,758
"Asturias, Principado de",Asturias,2010,Autopistas de peaje,0,22,"Subtotal Asturias, Principado de",0,22,77,686
"Asturias, Principado de",Asturias,2010,Autopistas libres y autovías,12,22,"Subtotal Asturias, Principado de",12,22,251,686
"Asturias, Principado de",Asturias,2010,Carreteras convencionales,10,22,"Subtotal Asturias, Principado de",10,22,358,686
"Asturias, Principado de",Asturias,2011,Autopistas de peaje,0,12,"Subtotal Asturias, Principado de",0,12,30,571
"Asturias, Principado de",Asturias,2011,Autopistas libres y autovías,3,12,"Subtotal Asturias, Principado de",3,12,218,571
"Asturias, Principado de",Asturias,2011,Carreteras convencionales,9,12,"Subtotal Asturias, Principado de",9,12,323,571
"Asturias, Principado de",Asturias,2012,Autopistas de peaje,0,17,"Subtotal Asturias, Principado de",0,17,44,515
"Asturias, Principado de",Asturias,2012,Autopistas libres y autovías,5,17,"Subtotal Asturias, Principado de",5,17,197,515
"Asturias, Principado de",Asturias,2012,Carreteras convencionales,12,17,"Subtotal Asturias, Principado de",12,17,274,515
"Asturias, Principado de",Asturias,2013,Autopistas de peaje,1,12,"Subtotal Asturias, Principado de",1,12,41,444
"Asturias, Principado de",Asturias,2013,Autopistas libres y autovías,1,12,"Subtotal Asturias, Principado de",1,12,177,444
"Asturias, Principado de",Asturias,2013,Carreteras convencionales,10,12,"Subtotal Asturias, Principado de",10,12,226,444
"Asturias, Principado de",Asturias,2014,Autopistas de peaje,0,7,"Subtotal Asturias, Principado de",0,7,42,421
"Asturias, Principado de",Asturias,2014,Autopistas libres y autovías,3,7,"Subtotal Asturias, Principado de",3,7,159,421
"Asturias, Principado de",Asturias,2014,Carreteras convencionales,4,7,"Subtotal Asturias, Principado de",4,7,220,421
"Asturias, Principado de",Asturias,2015,Autopistas de peaje,1,8,"Subtotal Asturias, Principado de",1,8,33,402
"Asturias, Principado de",Asturias,2015,Autopistas libres y autovías,5,8,"Subtotal Asturias, Principado de",5,8,153,402
