year,comunidad,provincia,Carburante,cantidad,Textbox4,Textbox6,Textbox10
2013,Castilla - La Mancha,Toledo,Gasóleo A habitual,266,800,Total 2013,9.382
2013,Castilla - La Mancha,Toledo,Gasóleo Premium,,,Total 2013,
2013,Castilla - La Mancha,Toledo,Nuevo gasóleo A,147,476,Total 2013,6.747
2013,Castilla - La Mancha,Toledo,Gasóleo B,145,417,Total 2013,3.047
2013,Castilla - La Mancha,Toledo,Gasóleo C,,3,Total 2013,78
2013,Castilla - La Mancha,Toledo,Biodiésel,2,3,Total 2013,243
2013,Castilla - La Mancha,Toledo,Bioetanol,,,Total 2013,
2013,Castilla - La Mancha,Toledo,Gases licuados del petróleo,,,Total 2013,
2013,Castilla - La Mancha,Toledo,Gas natural comprimido,,,Total 2013,
2013,Castilla - La Mancha,Toledo,Gas natural licuado,,,Total 2013,
2013,Castilla y León,Ávila,Gasolina 95 E5,,,Total 2013,
2013,Castilla y León,Ávila,Gasolina 95 E10,,,Total 2013,
2013,Castilla y León,Ávila,Gasolina 95 E5 Premium,,,Total 2013,
2013,Castilla y León,Ávila,Gasolina 95,53,728,Total 2013,8.744
2013,Castilla y León,Ávila,Gasolina 95 (G.protección),,,Total 2013,
2013,Castilla y León,Ávila,Gasolina 98 E5,,,Total 2013,
2013,Castilla y León,Ávila,Gasolina 98 E10,,,Total 2013,
2013,Castilla y León,Ávila,Gasolina 98,40,543,Total 2013,6.720
2013,Castilla y León,Ávila,Gasóleo A habitual,55,771,Total 2013,9.382
2013,Castilla y León,Ávila,Gasóleo Premium,,,Total 2013,
2013,Castilla y León,Ávila,Nuevo gasóleo A,45,579,Total 2013,6.747
2013,Castilla y León,Ávila,Gasóleo B,20,277,Total 2013,3.047
2013,Castilla y León,Ávila,Gasóleo C,2,6,Total 2013,78
2013,Castilla y León,Ávila,Biodiésel,1,18,Total 2013,243
2013,Castilla y León,Ávila,Bioetanol,,,Total 2013,
2013,Castilla y León,Ávila,Gases licuados del petróleo,,,Total 2013,
2013,Castilla y León,Ávila,Gas natural comprimido,,,Total 2013,
2013,Castilla y León,Ávila,Gas natural licuado,,,Total 2013,
2013,Castilla y León,Burgos,Gasolina 95 E5,,,Total 2013,
2013,Castilla y León,Burgos,Gasolina 95 E10,,,Total 2013,
2013,Castilla y León,Burgos,Gasolina 95 E5 Premium,,,Total 2013,
2013,Castilla y León,Burgos,Gasolina 95,114,728,Total 2013,8.744
2013,Castilla y León,Burgos,Gasolina 95 (G.protección),,,Total 2013,
2013,Castilla y León,Burgos,Gasolina 98 E5,,,Total 2013,
2013,Castilla y León,Burgos,Gasolina 98 E10,,,Total 2013,
2013,Castilla y León,Burgos,Gasolina 98,84,543,Total 2013,6.720
2013,Castilla y León,Burgos,Gasóleo A habitual,120,771,Total 2013,9.382
2013,Castilla y León,Burgos,Gasóleo Premium,,,Total 2013,
2013,Castilla y León,Burgos,Nuevo gasóleo A,90,579,Total 2013,6.747
2013,Castilla y León,Burgos,Gasóleo B,41,277,Total 2013,3.047
2013,Castilla y León,Burgos,Gasóleo C,1,6,Total 2013,78
2013,Castilla y León,Burgos,Biodiésel,7,18,Total 2013,243
2013,Castilla y León,Burgos,Bioetanol,,,Total 2013,
2013,Castilla y León,Burgos,Gases licuados del petróleo,,,Total 2013,
2013,Castilla y León,Burgos,Gas natural comprimido,,,Total 2013,
2013,Castilla y León,Burgos,Gas natural licuado,,,Total 2013,
2013,Castilla y León,León,Gasolina 95 E5,,,Total 2013,
2013,Castilla y León,León,Gasolina 95 E10,,,Total 2013,
2013,Castilla y León,León,Gasolina 95 E5 Premium,,,Total 2013,
2013,Castilla y León,León,Gasolina 95,142,728,Total 2013,8.744
2013,Castilla y León,León,Gasolina 95 (G.protección),,,Total 2013,
2013,Castilla y León,León,Gasolina 98 E5,,,Total 2013,
2013,Castilla y León,León,Gasolina 98 E10,,,Total 2013,
2013,Castilla y León,León,Gasolina 98,106,543,Total 2013,6.720
2013,Castilla y León,León,Gasóleo A habitual,150,771,Total 2013,9.382
2013,Castilla y León,León,Gasóleo Premium,,,Total 2013,
2013,Castilla y León,León,Nuevo gasóleo A,113,579,Total 2013,6.747
2013,Castilla y León,León,Gasóleo B,38,277,Total 2013,3.047
2013,Castilla y León,León,Gasóleo C,,6,Total 2013,78
2013,Castilla y León,León,Biodiésel,3,18,Total 2013,243
2013,Castilla y León,León,Bioetanol,,,Total 2013,
2013,Castilla y León,León,Gases licuados del petróleo,,,Total 2013,
2013,Castilla y León,León,Gas natural comprimido,,,Total 2013,
2013,Castilla y León,León,Gas natural licuado,,,Total 2013,
2013,Castilla y León,Palencia,Gasolina 95 E5,,,Total 2013,
2013,Castilla y León,Palencia,Gasolina 95 E10,,,Total 2013,
2013,Castilla y León,Palencia,Gasolina 95 E5 Premium,,,Total 2013,
2013,Castilla y León,Palencia,Gasolina 95,54,728,Total 2013,8.744
2013,Castilla y León,Palencia,Gasolina 95 (G.protección),,,Total 2013,
2013,Castilla y León,Palencia,Gasolina 98 E5,,,Total 2013,
2013,Castilla y León,Palencia,Gasolina 98 E10,,,Total 2013,
2013,Castilla y León,Palencia,Gasolina 98,42,543,Total 2013,6.720
2013,Castilla y León,Palencia,Gasóleo A habitual,57,771,Total 2013,9.382
2013,Castilla y León,Palencia,Gasóleo Premium,,,Total 2013,
2013,Castilla y León,Palencia,Nuevo gasóleo A,45,579,Total 2013,6.747
2013,Castilla y León,Palencia,Gasóleo B,25,277,Total 2013,3.047
2013,Castilla y León,Palencia,Gasóleo C,,6,Total 2013,78
2013,Castilla y León,Palencia,Biodiésel,1,18,Total 2013,243
2013,Castilla y León,Palencia,Bioetanol,,,Total 2013,
2013,Castilla y León,Palencia,Gases licuados del petróleo,,,Total 2013,
2013,Castilla y León,Palencia,Gas natural comprimido,,,Total 2013,
2013,Castilla y León,Palencia,Gas natural licuado,,,Total 2013,
2013,Castilla y León,Salamanca,Gasolina 95 E5,,,Total 2013,
2013,Castilla y León,Salamanca,Gasolina 95 E10,,,Total 2013,
2013,Castilla y León,Salamanca,Gasolina 95 E5 Premium,,,Total 2013,
2013,Castilla y León,Salamanca,Gasolina 95,88,728,Total 2013,8.744
2013,Castilla y León,Salamanca,Gasolina 95 (G.protección),,,Total 2013,
2013,Castilla y León,Salamanca,Gasolina 98 E5,,,Total 2013,
2013,Castilla y León,Salamanca,Gasolina 98 E10,,,Total 2013,
2013,Castilla y León,Salamanca,Gasolina 98,68,543,Total 2013,6.720
2013,Castilla y León,Salamanca,Gasóleo A habitual,95,771,Total 2013,9.382
2013,Castilla y León,Salamanca,Gasóleo Premium,,,Total 2013,
2013,Castilla y León,Salamanca,Nuevo gasóleo A,65,579,Total 2013,6.747
2013,Castilla y León,Salamanca,Gasóleo B,37,277,Total 2013,3.047
2013,Castilla y León,Salamanca,Gasóleo C,1,6,Total 2013,78
2013,Castilla y León,Salamanca,Biodiésel,1,18,Total 2013,243
2013,Castilla y León,Salamanca,Bioetanol,,,Total 2013,
2013,Castilla y León,Salamanca,Gases licuados del petróleo,,,Total 2013,
2013,Castilla y León,Salamanca,Gas natural comprimido,,,Total 2013,
2013,Castilla y León,Salamanca,Gas natural licuado,,,Total 2013,
2013,Castilla y León,Segovia,Gasolina 95 E5,,,Total 2013,
2013,Castilla y León,Segovia,Gasolina 95 E10,,,Total 2013,
2013,Castilla y León,Segovia,Gasolina 95 E5 Premium,,,Total 2013,
2013,Castilla y León,Segovia,Gasolina 95,63,728,Total 2013,8.744
2013,Castilla y León,Segovia,Gasolina 95 (G.protección),,,Total 2013,
2013,Castilla y León,Segovia,Gasolina 98 E5,,,Total 2013,
2013,Castilla y León,Segovia,Gasolina 98 E10,,,Total 2013,
2013,Castilla y León,Segovia,Gasolina 98,44,543,Total 2013,6.720
2013,Castilla y León,Segovia,Gasóleo A habitual,64,771,Total 2013,9.382
2013,Castilla y León,Segovia,Gasóleo Premium,,,Total 2013,
2013,Castilla y León,Segovia,Nuevo gasóleo A,51,579,Total 2013,6.747
2013,Castilla y León,Segovia,Gasóleo B,31,277,Total 2013,3.047
2013,Castilla y León,Segovia,Gasóleo C,,6,Total 2013,78
2013,Castilla y León,Segovia,Biodiésel,1,18,Total 2013,243
2013,Castilla y León,Segovia,Bioetanol,,,Total 2013,
2013,Castilla y León,Segovia,Gases licuados del petróleo,,,Total 2013,
2013,Castilla y León,Segovia,Gas natural comprimido,,,Total 2013,
2013,Castilla y León,Segovia,Gas natural licuado,,,Total 2013,
2013,Castilla y León,Soria,Gasolina 95 E5,,,Total 2013,
2013,Castilla y León,Soria,Gasolina 95 E10,,,Total 2013,
2013,Castilla y León,Soria,Gasolina 95 E5 Premium,,,Total 2013,
2013,Castilla y León,Soria,Gasolina 95,35,728,Total 2013,8.744
2013,Castilla y León,Soria,Gasolina 95 (G.protección),,,Total 2013,
2013,Castilla y León,Soria,Gasolina 98 E5,,,Total 2013,
2013,Castilla y León,Soria,Gasolina 98 E10,,,Total 2013,
2013,Castilla y León,Soria,Gasolina 98,24,543,Total 2013,6.720
2013,Castilla y León,Soria,Gasóleo A habitual,35,771,Total 2013,9.382
2013,Castilla y León,Soria,Gasóleo Premium,,,Total 2013,
2013,Castilla y León,Soria,Nuevo gasóleo A,30,579,Total 2013,6.747
2013,Castilla y León,Soria,Gasóleo B,13,277,Total 2013,3.047
2013,Castilla y León,Soria,Gasóleo C,,6,Total 2013,78
2013,Castilla y León,Soria,Biodiésel,,18,Total 2013,243
2013,Castilla y León,Soria,Bioetanol,,,Total 2013,
2013,Castilla y León,Soria,Gases licuados del petróleo,,,Total 2013,
2013,Castilla y León,Soria,Gas natural comprimido,,,Total 2013,
2013,Castilla y León,Soria,Gas natural licuado,,,Total 2013,
2013,Castilla y León,Valladolid,Gasolina 95 E5,,,Total 2013,
2013,Castilla y León,Valladolid,Gasolina 95 E10,,,Total 2013,
2013,Castilla y León,Valladolid,Gasolina 95 E5 Premium,,,Total 2013,
2013,Castilla y León,Valladolid,Gasolina 95,111,728,Total 2013,8.744
2013,Castilla y León,Valladolid,Gasolina 95 (G.protección),,,Total 2013,
2013,Castilla y León,Valladolid,Gasolina 98 E5,,,Total 2013,
2013,Castilla y León,Valladolid,Gasolina 98 E10,,,Total 2013,
2013,Castilla y León,Valladolid,Gasolina 98,83,543,Total 2013,6.720
2013,Castilla y León,Valladolid,Gasóleo A habitual,121,771,Total 2013,9.382
2013,Castilla y León,Valladolid,Gasóleo Premium,,,Total 2013,
2013,Castilla y León,Valladolid,Nuevo gasóleo A,90,579,Total 2013,6.747
2013,Castilla y León,Valladolid,Gasóleo B,39,277,Total 2013,3.047
2013,Castilla y León,Valladolid,Gasóleo C,2,6,Total 2013,78
2013,Castilla y León,Valladolid,Biodiésel,3,18,Total 2013,243
2013,Castilla y León,Valladolid,Bioetanol,,,Total 2013,
2013,Castilla y León,Valladolid,Gases licuados del petróleo,,,Total 2013,
2013,Castilla y León,Valladolid,Gas natural comprimido,,,Total 2013,
2013,Castilla y León,Valladolid,Gas natural licuado,,,Total 2013,
2013,Castilla y León,Zamora,Gasolina 95 E5,,,Total 2013,
2013,Castilla y León,Zamora,Gasolina 95 E10,,,Total 2013,
2013,Castilla y León,Zamora,Gasolina 95 E5 Premium,,,Total 2013,
2013,Castilla y León,Zamora,Gasolina 95,68,728,Total 2013,8.744
2013,Castilla y León,Zamora,Gasolina 95 (G.protección),,,Total 2013,
2013,Castilla y León,Zamora,Gasolina 98 E5,,,Total 2013,
2013,Castilla y León,Zamora,Gasolina 98 E10,,,Total 2013,
2013,Castilla y León,Zamora,Gasolina 98,52,543,Total 2013,6.720
2013,Castilla y León,Zamora,Gasóleo A habitual,74,771,Total 2013,9.382
2013,Castilla y León,Zamora,Gasóleo Premium,,,Total 2013,
2013,Castilla y León,Zamora,Nuevo gasóleo A,50,579,Total 2013,6.747
2013,Castilla y León,Zamora,Gasóleo B,33,277,Total 2013,3.047
2013,Castilla y León,Zamora,Gasóleo C,,6,Total 2013,78
2013,Castilla y León,Zamora,Biodiésel,1,18,Total 2013,243
2013,Castilla y León,Zamora,Bioetanol,,,Total 2013,
2013,Castilla y León,Zamora,Gases licuados del petróleo,,,Total 2013,
2013,Castilla y León,Zamora,Gas natural comprimido,,,Total 2013,
2013,Castilla y León,Zamora,Gas natural licuado,,,Total 2013,
2013,Cataluña,Barcelona,Gasolina 95 E5,,,Total 2013,
2013,Cataluña,Barcelona,Gasolina 95 E10,,,Total 2013,
2013,Cataluña,Barcelona,Gasolina 95 E5 Premium,,,Total 2013,
2013,Cataluña,Barcelona,Gasolina 95,663,1.230,Total 2013,8.744
2013,Cataluña,Barcelona,Gasolina 95 (G.protección),,,Total 2013,
2013,Cataluña,Barcelona,Gasolina 98 E5,,,Total 2013,
2013,Cataluña,Barcelona,Gasolina 98 E10,,,Total 2013,
2013,Cataluña,Barcelona,Gasolina 98,556,992,Total 2013,6.720
2013,Cataluña,Barcelona,Gasóleo A habitual,674,1.282,Total 2013,9.382
2013,Cataluña,Barcelona,Gasóleo Premium,,,Total 2013,
2013,Cataluña,Barcelona,Nuevo gasóleo A,528,932,Total 2013,6.747
2013,Cataluña,Barcelona,Gasóleo B,47,212,Total 2013,3.047
2013,Cataluña,Barcelona,Gasóleo C,14,23,Total 2013,78
2013,Cataluña,Barcelona,Biodiésel,44,75,Total 2013,243
2013,Cataluña,Barcelona,Bioetanol,,,Total 2013,
2013,Cataluña,Barcelona,Gases licuados del petróleo,,,Total 2013,
2013,Cataluña,Barcelona,Gas natural comprimido,,,Total 2013,
2013,Cataluña,Barcelona,Gas natural licuado,,,Total 2013,
2013,Cataluña,Girona,Gasolina 95 E5,,,Total 2013,
2013,Cataluña,Girona,Gasolina 95 E10,,,Total 2013,
2013,Cataluña,Girona,Gasolina 95 E5 Premium,,,Total 2013,
2013,Cataluña,Girona,Gasolina 95,211,1.230,Total 2013,8.744
2013,Cataluña,Girona,Gasolina 95 (G.protección),,,Total 2013,
2013,Cataluña,Girona,Gasolina 98 E5,,,Total 2013,
2013,Cataluña,Girona,Gasolina 98 E10,,,Total 2013,
2013,Cataluña,Girona,Gasolina 98,173,992,Total 2013,6.720
2013,Cataluña,Girona,Gasóleo A habitual,217,1.282,Total 2013,9.382
2013,Cataluña,Girona,Gasóleo Premium,,,Total 2013,
2013,Cataluña,Girona,Nuevo gasóleo A,164,932,Total 2013,6.747
2013,Cataluña,Girona,Gasóleo B,35,212,Total 2013,3.047
2013,Cataluña,Girona,Gasóleo C,7,23,Total 2013,78
2013,Cataluña,Girona,Biodiésel,14,75,Total 2013,243
2013,Cataluña,Girona,Bioetanol,,,Total 2013,
2013,Cataluña,Girona,Gases licuados del petróleo,,,Total 2013,
2013,Cataluña,Girona,Gas natural comprimido,,,Total 2013,
2013,Cataluña,Girona,Gas natural licuado,,,Total 2013,
2013,Cataluña,Lleida,Gasolina 95 E5,,,Total 2013,
2013,Cataluña,Lleida,Gasolina 95 E10,,,Total 2013,
2013,Cataluña,Lleida,Gasolina 95 E5 Premium,,,Total 2013,
2013,Cataluña,Lleida,Gasolina 95,165,1.230,Total 2013,8.744
2013,Cataluña,Lleida,Gasolina 95 (G.protección),,,Total 2013,
2013,Cataluña,Lleida,Gasolina 98 E5,,,Total 2013,
2013,Cataluña,Lleida,Gasolina 98 E10,,,Total 2013,
2013,Cataluña,Lleida,Gasolina 98,110,992,Total 2013,6.720
2013,Cataluña,Lleida,Gasóleo A habitual,183,1.282,Total 2013,9.382
2013,Cataluña,Lleida,Gasóleo Premium,,,Total 2013,
2013,Cataluña,Lleida,Nuevo gasóleo A,90,932,Total 2013,6.747
2013,Cataluña,Lleida,Gasóleo B,74,212,Total 2013,3.047
2013,Cataluña,Lleida,Gasóleo C,1,23,Total 2013,78
2013,Cataluña,Lleida,Biodiésel,8,75,Total 2013,243
2013,Cataluña,Lleida,Bioetanol,,,Total 2013,
2013,Cataluña,Lleida,Gases licuados del petróleo,,,Total 2013,
2013,Cataluña,Lleida,Gas natural comprimido,,,Total 2013,
2013,Cataluña,Lleida,Gas natural licuado,,,Total 2013,
2013,Cataluña,Tarragona,Gasolina 95 E5,,,Total 2013,
2013,Cataluña,Tarragona,Gasolina 95 E10,,,Total 2013,
2013,Cataluña,Tarragona,Gasolina 95 E5 Premium,,,Total 2013,
2013,Cataluña,Tarragona,Gasolina 95,191,1.230,Total 2013,8.744
2013,Cataluña,Tarragona,Gasolina 95 (G.protección),,,Total 2013,
2013,Cataluña,Tarragona,Gasolina 98 E5,,,Total 2013,
2013,Cataluña,Tarragona,Gasolina 98 E10,,,Total 2013,
2013,Cataluña,Tarragona,Gasolina 98,153,992,Total 2013,6.720
2013,Cataluña,Tarragona,Gasóleo A habitual,208,1.282,Total 2013,9.382
2013,Cataluña,Tarragona,Gasóleo Premium,,,Total 2013,
2013,Cataluña,Tarragona,Nuevo gasóleo A,150,932,Total 2013,6.747
2013,Cataluña,Tarragona,Gasóleo B,56,212,Total 2013,3.047
2013,Cataluña,Tarragona,Gasóleo C,1,23,Total 2013,78
2013,Cataluña,Tarragona,Biodiésel,9,75,Total 2013,243
2013,Cataluña,Tarragona,Bioetanol,,,Total 2013,
2013,Cataluña,Tarragona,Gases licuados del petróleo,,,Total 2013,
2013,Cataluña,Tarragona,Gas natural comprimido,,,Total 2013,
2013,Cataluña,Tarragona,Gas natural licuado,,,Total 2013,
2013,Ceuta,Ceuta,Gasolina 95 E5,,,Total 2013,
2013,Ceuta,Ceuta,Gasolina 95 E10,,,Total 2013,
2013,Ceuta,Ceuta,Gasolina 95 E5 Premium,,,Total 2013,
2013,Ceuta,Ceuta,Gasolina 95,9,9,Total 2013,8.744
2013,Ceuta,Ceuta,Gasolina 95 (G.protección),,,Total 2013,
2013,Ceuta,Ceuta,Gasolina 98 E5,,,Total 2013,
2013,Ceuta,Ceuta,Gasolina 98 E10,,,Total 2013,
2013,Ceuta,Ceuta,Gasolina 98,9,9,Total 2013,6.720
2013,Ceuta,Ceuta,Gasóleo A habitual,9,9,Total 2013,9.382
2013,Ceuta,Ceuta,Gasóleo Premium,,,Total 2013,
2013,Ceuta,Ceuta,Nuevo gasóleo A,4,4,Total 2013,6.747
2013,Ceuta,Ceuta,Gasóleo B,,,Total 2013,3.047
2013,Ceuta,Ceuta,Gasóleo C,,,Total 2013,78
2013,Ceuta,Ceuta,Biodiésel,,,Total 2013,243
2013,Ceuta,Ceuta,Bioetanol,,,Total 2013,
2013,Ceuta,Ceuta,Gases licuados del petróleo,,,Total 2013,
2013,Ceuta,Ceuta,Gas natural comprimido,,,Total 2013,
2013,Ceuta,Ceuta,Gas natural licuado,,,Total 2013,
2013,Comunitat Valenciana,Alicante/Alacant,Gasolina 95 E5,,,Total 2013,
2013,Comunitat Valenciana,Alicante/Alacant,Gasolina 95 E10,,,Total 2013,
2013,Comunitat Valenciana,Alicante/Alacant,Gasolina 95 E5 Premium,,,Total 2013,
2013,Comunitat Valenciana,Alicante/Alacant,Gasolina 95,340,1.001,Total 2013,8.744
2013,Comunitat Valenciana,Alicante/Alacant,Gasolina 95 (G.protección),,,Total 2013,
2013,Comunitat Valenciana,Alicante/Alacant,Gasolina 98 E5,,,Total 2013,
2013,Comunitat Valenciana,Alicante/Alacant,Gasolina 98 E10,,,Total 2013,
2013,Comunitat Valenciana,Alicante/Alacant,Gasolina 98,293,787,Total 2013,6.720
2013,Comunitat Valenciana,Alicante/Alacant,Gasóleo A habitual,344,1.020,Total 2013,9.382
2013,Comunitat Valenciana,Alicante/Alacant,Gasóleo Premium,,,Total 2013,
2013,Comunitat Valenciana,Alicante/Alacant,Nuevo gasóleo A,308,780,Total 2013,6.747
2013,Comunitat Valenciana,Alicante/Alacant,Gasóleo B,72,287,Total 2013,3.047
2013,Comunitat Valenciana,Alicante/Alacant,Gasóleo C,1,4,Total 2013,78
2013,Comunitat Valenciana,Alicante/Alacant,Biodiésel,2,18,Total 2013,243
2013,Comunitat Valenciana,Alicante/Alacant,Bioetanol,,,Total 2013,
2013,Comunitat Valenciana,Alicante/Alacant,Gases licuados del petróleo,,,Total 2013,
2013,Comunitat Valenciana,Alicante/Alacant,Gas natural comprimido,,,Total 2013,
2013,Comunitat Valenciana,Alicante/Alacant,Gas natural licuado,,,Total 2013,
2013,Comunitat Valenciana,Castellón/Castelló,Gasolina 95 E5,,,Total 2013,
2013,Comunitat Valenciana,Castellón/Castelló,Gasolina 95 E10,,,Total 2013,
2013,Comunitat Valenciana,Castellón/Castelló,Gasolina 95 E5 Premium,,,Total 2013,
2013,Comunitat Valenciana,Castellón/Castelló,Gasolina 95,156,1.001,Total 2013,8.744
2013,Comunitat Valenciana,Castellón/Castelló,Gasolina 95 (G.protección),,,Total 2013,
2013,Comunitat Valenciana,Castellón/Castelló,Gasolina 98 E5,,,Total 2013,
2013,Comunitat Valenciana,Castellón/Castelló,Gasolina 98 E10,,,Total 2013,
2013,Comunitat Valenciana,Castellón/Castelló,Gasolina 98,111,787,Total 2013,6.720
2013,Comunitat Valenciana,Castellón/Castelló,Gasóleo A habitual,157,1.020,Total 2013,9.382
2013,Comunitat Valenciana,Castellón/Castelló,Gasóleo Premium,,,Total 2013,
2013,Comunitat Valenciana,Castellón/Castelló,Nuevo gasóleo A,108,780,Total 2013,6.747
2013,Comunitat Valenciana,Castellón/Castelló,Gasóleo B,62,287,Total 2013,3.047
2013,Comunitat Valenciana,Castellón/Castelló,Gasóleo C,2,4,Total 2013,78
2013,Comunitat Valenciana,Castellón/Castelló,Biodiésel,5,18,Total 2013,243
2013,Comunitat Valenciana,Castellón/Castelló,Bioetanol,,,Total 2013,
2013,Comunitat Valenciana,Castellón/Castelló,Gases licuados del petróleo,,,Total 2013,
2013,Comunitat Valenciana,Castellón/Castelló,Gas natural comprimido,,,Total 2013,
2013,Comunitat Valenciana,Castellón/Castelló,Gas natural licuado,,,Total 2013,
2013,Comunitat Valenciana,Valencia/Valéncia,Gasolina 95 E5,,,Total 2013,
2013,Comunitat Valenciana,Valencia/Valéncia,Gasolina 95 E10,,,Total 2013,
2013,Comunitat Valenciana,Valencia/Valéncia,Gasolina 95 E5 Premium,,,Total 2013,
2013,Comunitat Valenciana,Valencia/Valéncia,Gasolina 95,505,1.001,Total 2013,8.744
2013,Comunitat Valenciana,Valencia/Valéncia,Gasolina 95 (G.protección),,,Total 2013,
2013,Comunitat Valenciana,Valencia/Valéncia,Gasolina 98 E5,,,Total 2013,
2013,Comunitat Valenciana,Valencia/Valéncia,Gasolina 98 E10,,,Total 2013,
2013,Comunitat Valenciana,Valencia/Valéncia,Gasolina 98,383,787,Total 2013,6.720
2013,Comunitat Valenciana,Valencia/Valéncia,Gasóleo A habitual,519,1.020,Total 2013,9.382
2013,Comunitat Valenciana,Valencia/Valéncia,Gasóleo Premium,,,Total 2013,
2013,Comunitat Valenciana,Valencia/Valéncia,Nuevo gasóleo A,364,780,Total 2013,6.747
2013,Comunitat Valenciana,Valencia/Valéncia,Gasóleo B,153,287,Total 2013,3.047
2013,Comunitat Valenciana,Valencia/Valéncia,Gasóleo C,1,4,Total 2013,78
2013,Comunitat Valenciana,Valencia/Valéncia,Biodiésel,11,18,Total 2013,243
2013,Comunitat Valenciana,Valencia/Valéncia,Bioetanol,,,Total 2013,
2013,Comunitat Valenciana,Valencia/Valéncia,Gases licuados del petróleo,,,Total 2013,
2013,Comunitat Valenciana,Valencia/Valéncia,Gas natural comprimido,,,Total 2013,
2013,Comunitat Valenciana,Valencia/Valéncia,Gas natural licuado,,,Total 2013,
2013,Extremadura,Badajoz,Gasolina 95 E5,,,Total 2013,
2013,Extremadura,Badajoz,Gasolina 95 E10,,,Total 2013,
2013,Extremadura,Badajoz,Gasolina 95 E5 Premium,,,Total 2013,
2013,Extremadura,Badajoz,Gasolina 95,192,296,Total 2013,8.744
2013,Extremadura,Badajoz,Gasolina 95 (G.protección),,,Total 2013,
2013,Extremadura,Badajoz,Gasolina 98 E5,,,Total 2013,
2013,Extremadura,Badajoz,Gasolina 98 E10,,,Total 2013,
2013,Extremadura,Badajoz,Gasolina 98,100,156,Total 2013,6.720
2013,Extremadura,Badajoz,Gasóleo A habitual,220,328,Total 2013,9.382
2013,Extremadura,Badajoz,Gasóleo Premium,,,Total 2013,
2013,Extremadura,Badajoz,Nuevo gasóleo A,120,191,Total 2013,6.747
2013,Extremadura,Badajoz,Gasóleo B,121,173,Total 2013,3.047
2013,Extremadura,Badajoz,Gasóleo C,,,Total 2013,78
2013,Extremadura,Badajoz,Biodiésel,1,3,Total 2013,243
2013,Extremadura,Badajoz,Bioetanol,,,Total 2013,
2013,Extremadura,Badajoz,Gases licuados del petróleo,,,Total 2013,
2013,Extremadura,Badajoz,Gas natural comprimido,,,Total 2013,
2013,Extremadura,Badajoz,Gas natural licuado,,,Total 2013,
2013,Extremadura,Cáceres,Gasolina 95 E5,,,Total 2013,
2013,Extremadura,Cáceres,Gasolina 95 E10,,,Total 2013,
2013,Extremadura,Cáceres,Gasolina 95 E5 Premium,,,Total 2013,
2013,Extremadura,Cáceres,Gasolina 95,104,296,Total 2013,8.744
