comunidad,provincia,year,tipo_via,valor,Textbox80,Textbox60,Textbox61,Textbox81,Textbox64,Textbox82
Andalucía,Huelva,2018,Carreteras convencionales,97,140,Subtotal Andalucía,581,2.070,4.094,12.156
Andalucía,Huelva,2019,Autopistas de peaje,0,138,Subtotal Andalucía,82,2.081,1.068,11.955
Andalucía,Huelva,2019,Autopistas libres y autovías,40,138,Subtotal Andalucía,1.436,2.081,7.124,11.955
Andalucía,Huelva,2019,Carreteras convencionales,98,138,Subtotal Andalucía,563,2.081,3.763,11.955
Andalucía,Huelva,2020,Autopistas de peaje,0,92,Subtotal Andalucía,34,1.359,519,7.787
Andalucía,Huelva,2020,Autopistas libres y autovías,35,92,Subtotal Andalucía,913,1.359,4.429,7.787
Andalucía,Huelva,2020,Carreteras convencionales,57,92,Subtotal Andalucía,412,1.359,2.839,7.787
Andalucía,Huelva,2021,Autopistas de peaje,0,119,Subtotal Andalucía,69,1.828,555,9.964
Andalucía,Huelva,2021,Autopistas libres y autovías,43,119,Subtotal Andalucía,1.300,1.828,6.145,9.964
Andalucía,Huelva,2021,Carreteras convencionales,76,119,Subtotal Andalucía,459,1.828,3.264,9.964
Andalucía,Huelva,2022,Autopistas de peaje,0,145,Subtotal Andalucía,22,1.786,268,10.641
Andalucía,Huelva,2022,Autopistas libres y autovías,62,145,Subtotal Andalucía,1.280,1.786,6.994,10.641
Andalucía,Huelva,2022,Carreteras convencionales,83,145,Subtotal Andalucía,484,1.786,3.379,10.641
Andalucía,Jaén,2005,Autopistas de peaje,0,278,Subtotal Andalucía,81,3.060,1.682,16.966
Andalucía,Jaén,2005,Autopistas libres y autovías,175,278,Subtotal Andalucía,1.671,3.060,7.360,16.966
Andalucía,Jaén,2005,Carreteras convencionales,103,278,Subtotal Andalucía,1.308,3.060,7.924,16.966
Andalucía,Jaén,2006,Autopistas de peaje,0,277,Subtotal Andalucía,86,3.062,1.670,16.429
Andalucía,Jaén,2006,Autopistas libres y autovías,176,277,Subtotal Andalucía,1.712,3.062,7.694,16.429
Andalucía,Jaén,2006,Carreteras convencionales,101,277,Subtotal Andalucía,1.264,3.062,7.065,16.429
Andalucía,Jaén,2007,Autopistas de peaje,0,244,Subtotal Andalucía,84,3.043,1.710,17.696
Andalucía,Jaén,2007,Autopistas libres y autovías,132,244,Subtotal Andalucía,1.714,3.043,8.442,17.696
Andalucía,Jaén,2007,Carreteras convencionales,112,244,Subtotal Andalucía,1.245,3.043,7.544,17.696
Andalucía,Jaén,2008,Autopistas de peaje,0,246,Subtotal Andalucía,150,2.583,1.669,15.353
Andalucía,Jaén,2008,Autopistas libres y autovías,142,246,Subtotal Andalucía,1.506,2.583,7.536,15.353
Andalucía,Jaén,2008,Carreteras convencionales,104,246,Subtotal Andalucía,927,2.583,6.148,15.353
Andalucía,Jaén,2009,Autopistas de peaje,0,212,Subtotal Andalucía,132,2.410,1.493,13.968
Andalucía,Jaén,2009,Autopistas libres y autovías,107,212,Subtotal Andalucía,1.499,2.410,7.151,13.968
Andalucía,Jaén,2009,Carreteras convencionales,105,212,Subtotal Andalucía,779,2.410,5.324,13.968
Andalucía,Jaén,2010,Autopistas de peaje,0,158,Subtotal Andalucía,125,2.249,1.400,13.307
Andalucía,Jaén,2010,Autopistas libres y autovías,103,158,Subtotal Andalucía,1.393,2.249,7.081,13.307
Andalucía,Jaén,2010,Carreteras convencionales,55,158,Subtotal Andalucía,731,2.249,4.826,13.307
Andalucía,Jaén,2011,Autopistas de peaje,0,152,Subtotal Andalucía,84,1.964,1.213,11.979
Andalucía,Jaén,2011,Autopistas libres y autovías,70,152,Subtotal Andalucía,1.168,1.964,6.198,11.979
Andalucía,Jaén,2011,Carreteras convencionales,82,152,Subtotal Andalucía,712,1.964,4.568,11.979
Andalucía,Jaén,2012,Autopistas de peaje,0,130,Subtotal Andalucía,119,2.061,1.203,11.659
Andalucía,Jaén,2012,Autopistas libres y autovías,75,130,Subtotal Andalucía,1.261,2.061,5.983,11.659
Andalucía,Jaén,2012,Carreteras convencionales,55,130,Subtotal Andalucía,681,2.061,4.473,11.659
Andalucía,Jaén,2013,Autopistas de peaje,0,108,Subtotal Andalucía,91,1.916,1.224,11.245
Andalucía,Jaén,2013,Autopistas libres y autovías,74,108,Subtotal Andalucía,1.240,1.916,5.912,11.245
Andalucía,Jaén,2013,Carreteras convencionales,34,108,Subtotal Andalucía,585,1.916,4.109,11.245
Andalucía,Jaén,2014,Autopistas de peaje,0,142,Subtotal Andalucía,72,1.905,957,10.973
Andalucía,Jaén,2014,Autopistas libres y autovías,86,142,Subtotal Andalucía,1.186,1.905,5.865,10.973
Andalucía,Jaén,2014,Carreteras convencionales,56,142,Subtotal Andalucía,647,1.905,4.151,10.973
Andalucía,Jaén,2015,Autopistas de peaje,0,112,Subtotal Andalucía,58,1.776,896,10.750
Andalucía,Jaén,2015,Autopistas libres y autovías,77,112,Subtotal Andalucía,1.221,1.776,5.825,10.750
Andalucía,Jaén,2015,Carreteras convencionales,35,112,Subtotal Andalucía,497,1.776,4.029,10.750
Andalucía,Jaén,2016,Autopistas de peaje,0,109,Subtotal Andalucía,49,1.800,867,11.354
Andalucía,Jaén,2016,Autopistas libres y autovías,77,109,Subtotal Andalucía,1.257,1.800,6.482,11.354
Andalucía,Jaén,2016,Carreteras convencionales,32,109,Subtotal Andalucía,494,1.800,4.005,11.354
Andalucía,Jaén,2017,Autopistas de peaje,0,137,Subtotal Andalucía,63,1.885,1.019,12.024
Andalucía,Jaén,2017,Autopistas libres y autovías,91,137,Subtotal Andalucía,1.237,1.885,6.630,12.024
Andalucía,Jaén,2017,Carreteras convencionales,46,137,Subtotal Andalucía,585,1.885,4.375,12.024
Andalucía,Jaén,2018,Autopistas de peaje,0,149,Subtotal Andalucía,87,2.070,1.061,12.156
Andalucía,Jaén,2018,Autopistas libres y autovías,101,149,Subtotal Andalucía,1.402,2.070,7.001,12.156
Andalucía,Jaén,2018,Carreteras convencionales,48,149,Subtotal Andalucía,581,2.070,4.094,12.156
Andalucía,Jaén,2019,Autopistas de peaje,0,155,Subtotal Andalucía,82,2.081,1.068,11.955
Andalucía,Jaén,2019,Autopistas libres y autovías,109,155,Subtotal Andalucía,1.436,2.081,7.124,11.955
Andalucía,Jaén,2019,Carreteras convencionales,46,155,Subtotal Andalucía,563,2.081,3.763,11.955
Andalucía,Jaén,2020,Autopistas de peaje,0,106,Subtotal Andalucía,34,1.359,519,7.787
Andalucía,Jaén,2020,Autopistas libres y autovías,73,106,Subtotal Andalucía,913,1.359,4.429,7.787
Andalucía,Jaén,2020,Carreteras convencionales,33,106,Subtotal Andalucía,412,1.359,2.839,7.787
Andalucía,Jaén,2021,Autopistas de peaje,0,99,Subtotal Andalucía,69,1.828,555,9.964
Andalucía,Jaén,2021,Autopistas libres y autovías,75,99,Subtotal Andalucía,1.300,1.828,6.145,9.964
Andalucía,Jaén,2021,Carreteras convencionales,24,99,Subtotal Andalucía,459,1.828,3.264,9.964
Andalucía,Jaén,2022,Autopistas de peaje,0,120,Subtotal Andalucía,22,1.786,268,10.641
Andalucía,Jaén,2022,Autopistas libres y autovías,88,120,Subtotal Andalucía,1.280,1.786,6.994,10.641
Andalucía,Jaén,2022,Carreteras convencionales,32,120,Subtotal Andalucía,484,1.786,3.379,10.641
Andalucía,Málaga,2005,Autopistas de peaje,42,521,Subtotal Andalucía,81,3.060,1.682,16.966
Andalucía,Málaga,2005,Autopistas libres y autovías,404,521,Subtotal Andalucía,1.671,3.060,7.360,16.966
Andalucía,Málaga,2005,Carreteras convencionales,75,521,Subtotal Andalucía,1.308,3.060,7.924,16.966
Andalucía,Málaga,2006,Autopistas de peaje,38,502,Subtotal Andalucía,86,3.062,1.670,16.429
Andalucía,Málaga,2006,Autopistas libres y autovías,359,502,Subtotal Andalucía,1.712,3.062,7.694,16.429
Andalucía,Málaga,2006,Carreteras convencionales,105,502,Subtotal Andalucía,1.264,3.062,7.065,16.429
Andalucía,Málaga,2007,Autopistas de peaje,34,497,Subtotal Andalucía,84,3.043,1.710,17.696
Andalucía,Málaga,2007,Autopistas libres y autovías,347,497,Subtotal Andalucía,1.714,3.043,8.442,17.696
Andalucía,Málaga,2007,Carreteras convencionales,116,497,Subtotal Andalucía,1.245,3.043,7.544,17.696
Andalucía,Málaga,2008,Autopistas de peaje,105,467,Subtotal Andalucía,150,2.583,1.669,15.353
Andalucía,Málaga,2008,Autopistas libres y autovías,291,467,Subtotal Andalucía,1.506,2.583,7.536,15.353
Andalucía,Málaga,2008,Carreteras convencionales,71,467,Subtotal Andalucía,927,2.583,6.148,15.353
Andalucía,Málaga,2009,Autopistas de peaje,87,451,Subtotal Andalucía,132,2.410,1.493,13.968
Andalucía,Málaga,2009,Autopistas libres y autovías,304,451,Subtotal Andalucía,1.499,2.410,7.151,13.968
Andalucía,Málaga,2009,Carreteras convencionales,60,451,Subtotal Andalucía,779,2.410,5.324,13.968
Andalucía,Málaga,2010,Autopistas de peaje,89,360,Subtotal Andalucía,125,2.249,1.400,13.307
Andalucía,Málaga,2010,Autopistas libres y autovías,225,360,Subtotal Andalucía,1.393,2.249,7.081,13.307
Andalucía,Málaga,2010,Carreteras convencionales,46,360,Subtotal Andalucía,731,2.249,4.826,13.307
Andalucía,Málaga,2011,Autopistas de peaje,52,305,Subtotal Andalucía,84,1.964,1.213,11.979
Andalucía,Málaga,2011,Autopistas libres y autovías,218,305,Subtotal Andalucía,1.168,1.964,6.198,11.979
Andalucía,Málaga,2011,Carreteras convencionales,35,305,Subtotal Andalucía,712,1.964,4.568,11.979
Andalucía,Málaga,2012,Autopistas de peaje,82,352,Subtotal Andalucía,119,2.061,1.203,11.659
Andalucía,Málaga,2012,Autopistas libres y autovías,231,352,Subtotal Andalucía,1.261,2.061,5.983,11.659
Andalucía,Málaga,2012,Carreteras convencionales,39,352,Subtotal Andalucía,681,2.061,4.473,11.659
Andalucía,Málaga,2013,Autopistas de peaje,61,389,Subtotal Andalucía,91,1.916,1.224,11.245
Andalucía,Málaga,2013,Autopistas libres y autovías,280,389,Subtotal Andalucía,1.240,1.916,5.912,11.245
Andalucía,Málaga,2013,Carreteras convencionales,48,389,Subtotal Andalucía,585,1.916,4.109,11.245
Andalucía,Málaga,2014,Autopistas de peaje,55,347,Subtotal Andalucía,72,1.905,957,10.973
Andalucía,Málaga,2014,Autopistas libres y autovías,230,347,Subtotal Andalucía,1.186,1.905,5.865,10.973
Andalucía,Málaga,2014,Carreteras convencionales,62,347,Subtotal Andalucía,647,1.905,4.151,10.973
Andalucía,Málaga,2015,Autopistas de peaje,41,346,Subtotal Andalucía,58,1.776,896,10.750
Andalucía,Málaga,2015,Autopistas libres y autovías,261,346,Subtotal Andalucía,1.221,1.776,5.825,10.750
Andalucía,Málaga,2015,Carreteras convencionales,44,346,Subtotal Andalucía,497,1.776,4.029,10.750
Andalucía,Málaga,2016,Autopistas de peaje,34,351,Subtotal Andalucía,49,1.800,867,11.354
Andalucía,Málaga,2016,Autopistas libres y autovías,271,351,Subtotal Andalucía,1.257,1.800,6.482,11.354
Andalucía,Málaga,2016,Carreteras convencionales,46,351,Subtotal Andalucía,494,1.800,4.005,11.354
Andalucía,Málaga,2017,Autopistas de peaje,47,367,Subtotal Andalucía,63,1.885,1.019,12.024
Andalucía,Málaga,2017,Autopistas libres y autovías,280,367,Subtotal Andalucía,1.237,1.885,6.630,12.024
Andalucía,Málaga,2017,Carreteras convencionales,40,367,Subtotal Andalucía,585,1.885,4.375,12.024
Andalucía,Málaga,2018,Autopistas de peaje,60,383,Subtotal Andalucía,87,2.070,1.061,12.156
Andalucía,Málaga,2018,Autopistas libres y autovías,285,383,Subtotal Andalucía,1.402,2.070,7.001,12.156
Andalucía,Málaga,2018,Carreteras convencionales,38,383,Subtotal Andalucía,581,2.070,4.094,12.156
Andalucía,Málaga,2019,Autopistas de peaje,57,398,Subtotal Andalucía,82,2.081,1.068,11.955
Andalucía,Málaga,2019,Autopistas libres y autovías,322,398,Subtotal Andalucía,1.436,2.081,7.124,11.955
Andalucía,Málaga,2019,Carreteras convencionales,19,398,Subtotal Andalucía,563,2.081,3.763,11.955
Andalucía,Málaga,2020,Autopistas de peaje,33,264,Subtotal Andalucía,34,1.359,519,7.787
Andalucía,Málaga,2020,Autopistas libres y autovías,218,264,Subtotal Andalucía,913,1.359,4.429,7.787
Andalucía,Málaga,2020,Carreteras convencionales,13,264,Subtotal Andalucía,412,1.359,2.839,7.787
Andalucía,Málaga,2021,Autopistas de peaje,69,464,Subtotal Andalucía,69,1.828,555,9.964
Andalucía,Málaga,2021,Autopistas libres y autovías,374,464,Subtotal Andalucía,1.300,1.828,6.145,9.964
Andalucía,Málaga,2021,Carreteras convencionales,21,464,Subtotal Andalucía,459,1.828,3.264,9.964
Andalucía,Málaga,2022,Autopistas de peaje,21,403,Subtotal Andalucía,22,1.786,268,10.641
Andalucía,Málaga,2022,Autopistas libres y autovías,360,403,Subtotal Andalucía,1.280,1.786,6.994,10.641
Andalucía,Málaga,2022,Carreteras convencionales,22,403,Subtotal Andalucía,484,1.786,3.379,10.641
Andalucía,Sevilla,2005,Autopistas de peaje,21,435,Subtotal Andalucía,81,3.060,1.682,16.966
Andalucía,Sevilla,2005,Autopistas libres y autovías,310,435,Subtotal Andalucía,1.671,3.060,7.360,16.966
Andalucía,Sevilla,2005,Carreteras convencionales,104,435,Subtotal Andalucía,1.308,3.060,7.924,16.966
Andalucía,Sevilla,2006,Autopistas de peaje,26,466,Subtotal Andalucía,86,3.062,1.670,16.429
Andalucía,Sevilla,2006,Autopistas libres y autovías,346,466,Subtotal Andalucía,1.712,3.062,7.694,16.429
Andalucía,Sevilla,2006,Carreteras convencionales,94,466,Subtotal Andalucía,1.264,3.062,7.065,16.429
Andalucía,Sevilla,2007,Autopistas de peaje,18,535,Subtotal Andalucía,84,3.043,1.710,17.696
Andalucía,Sevilla,2007,Autopistas libres y autovías,434,535,Subtotal Andalucía,1.714,3.043,8.442,17.696
Andalucía,Sevilla,2007,Carreteras convencionales,83,535,Subtotal Andalucía,1.245,3.043,7.544,17.696
Andalucía,Sevilla,2008,Autopistas de peaje,21,488,Subtotal Andalucía,150,2.583,1.669,15.353
Andalucía,Sevilla,2008,Autopistas libres y autovías,375,488,Subtotal Andalucía,1.506,2.583,7.536,15.353
Andalucía,Sevilla,2008,Carreteras convencionales,92,488,Subtotal Andalucía,927,2.583,6.148,15.353
Andalucía,Sevilla,2009,Autopistas de peaje,21,506,Subtotal Andalucía,132,2.410,1.493,13.968
Andalucía,Sevilla,2009,Autopistas libres y autovías,408,506,Subtotal Andalucía,1.499,2.410,7.151,13.968
Andalucía,Sevilla,2009,Carreteras convencionales,77,506,Subtotal Andalucía,779,2.410,5.324,13.968
Andalucía,Sevilla,2010,Autopistas de peaje,11,517,Subtotal Andalucía,125,2.249,1.400,13.307
Andalucía,Sevilla,2010,Autopistas libres y autovías,419,517,Subtotal Andalucía,1.393,2.249,7.081,13.307
Andalucía,Sevilla,2010,Carreteras convencionales,87,517,Subtotal Andalucía,731,2.249,4.826,13.307
Andalucía,Sevilla,2011,Autopistas de peaje,13,445,Subtotal Andalucía,84,1.964,1.213,11.979
Andalucía,Sevilla,2011,Autopistas libres y autovías,344,445,Subtotal Andalucía,1.168,1.964,6.198,11.979
Andalucía,Sevilla,2011,Carreteras convencionales,88,445,Subtotal Andalucía,712,1.964,4.568,11.979
Andalucía,Sevilla,2012,Autopistas de peaje,18,425,Subtotal Andalucía,119,2.061,1.203,11.659
Andalucía,Sevilla,2012,Autopistas libres y autovías,327,425,Subtotal Andalucía,1.261,2.061,5.983,11.659
Andalucía,Sevilla,2012,Carreteras convencionales,80,425,Subtotal Andalucía,681,2.061,4.473,11.659
Andalucía,Sevilla,2013,Autopistas de peaje,16,412,Subtotal Andalucía,91,1.916,1.224,11.245
Andalucía,Sevilla,2013,Autopistas libres y autovías,330,412,Subtotal Andalucía,1.240,1.916,5.912,11.245
Andalucía,Sevilla,2013,Carreteras convencionales,66,412,Subtotal Andalucía,585,1.916,4.109,11.245
Andalucía,Sevilla,2014,Autopistas de peaje,8,450,Subtotal Andalucía,72,1.905,957,10.973
Andalucía,Sevilla,2014,Autopistas libres y autovías,364,450,Subtotal Andalucía,1.186,1.905,5.865,10.973
Andalucía,Sevilla,2014,Carreteras convencionales,78,450,Subtotal Andalucía,647,1.905,4.151,10.973
Andalucía,Sevilla,2015,Autopistas de peaje,8,413,Subtotal Andalucía,58,1.776,896,10.750
Andalucía,Sevilla,2015,Autopistas libres y autovías,331,413,Subtotal Andalucía,1.221,1.776,5.825,10.750
Andalucía,Sevilla,2015,Carreteras convencionales,74,413,Subtotal Andalucía,497,1.776,4.029,10.750
Andalucía,Sevilla,2016,Autopistas de peaje,6,365,Subtotal Andalucía,49,1.800,867,11.354
Andalucía,Sevilla,2016,Autopistas libres y autovías,306,365,Subtotal Andalucía,1.257,1.800,6.482,11.354
Andalucía,Sevilla,2016,Carreteras convencionales,53,365,Subtotal Andalucía,494,1.800,4.005,11.354
Andalucía,Sevilla,2017,Autopistas de peaje,10,359,Subtotal Andalucía,63,1.885,1.019,12.024
Andalucía,Sevilla,2017,Autopistas libres y autovías,289,359,Subtotal Andalucía,1.237,1.885,6.630,12.024
Andalucía,Sevilla,2017,Carreteras convencionales,60,359,Subtotal Andalucía,585,1.885,4.375,12.024
Andalucía,Sevilla,2018,Autopistas de peaje,15,452,Subtotal Andalucía,87,2.070,1.061,12.156
Andalucía,Sevilla,2018,Autopistas libres y autovías,362,452,Subtotal Andalucía,1.402,2.070,7.001,12.156
Andalucía,Sevilla,2018,Carreteras convencionales,75,452,Subtotal Andalucía,581,2.070,4.094,12.156
Andalucía,Sevilla,2019,Autopistas de peaje,13,415,Subtotal Andalucía,82,2.081,1.068,11.955
Andalucía,Sevilla,2019,Autopistas libres y autovías,336,415,Subtotal Andalucía,1.436,2.081,7.124,11.955
Andalucía,Sevilla,2019,Carreteras convencionales,66,415,Subtotal Andalucía,563,2.081,3.763,11.955
Andalucía,Sevilla,2020,Autopistas de peaje,0,269,Subtotal Andalucía,34,1.359,519,7.787
Andalucía,Sevilla,2020,Autopistas libres y autovías,238,269,Subtotal Andalucía,913,1.359,4.429,7.787
Andalucía,Sevilla,2020,Carreteras convencionales,31,269,Subtotal Andalucía,412,1.359,2.839,7.787
Andalucía,Sevilla,2021,Autopistas de peaje,0,357,Subtotal Andalucía,69,1.828,555,9.964
Andalucía,Sevilla,2021,Autopistas libres y autovías,310,357,Subtotal Andalucía,1.300,1.828,6.145,9.964
Andalucía,Sevilla,2021,Carreteras convencionales,47,357,Subtotal Andalucía,459,1.828,3.264,9.964
Andalucía,Sevilla,2022,Autopistas de peaje,0,342,Subtotal Andalucía,22,1.786,268,10.641
Andalucía,Sevilla,2022,Autopistas libres y autovías,303,342,Subtotal Andalucía,1.280,1.786,6.994,10.641
Andalucía,Sevilla,2022,Carreteras convencionales,39,342,Subtotal Andalucía,484,1.786,3.379,10.641
Aragón,Huesca,2005,Autopistas de peaje,19,346,Subtotal Aragón,73,1.194,1.682,16.966
Aragón,Huesca,2005,Autopistas libres y autovías,25,346,Subtotal Aragón,347,1.194,7.360,16.966
Aragón,Huesca,2005,Carreteras convencionales,302,346,Subtotal Aragón,774,1.194,7.924,16.966
Aragón,Huesca,2006,Autopistas de peaje,24,340,Subtotal Aragón,62,1.060,1.670,16.429
Aragón,Huesca,2006,Autopistas libres y autovías,23,340,Subtotal Aragón,350,1.060,7.694,16.429
Aragón,Huesca,2006,Carreteras convencionales,293,340,Subtotal Aragón,648,1.060,7.065,16.429
Aragón,Huesca,2007,Autopistas de peaje,18,302,Subtotal Aragón,59,1.182,1.710,17.696
Aragón,Huesca,2007,Autopistas libres y autovías,20,302,Subtotal Aragón,433,1.182,8.442,17.696
Aragón,Huesca,2007,Carreteras convencionales,264,302,Subtotal Aragón,690,1.182,7.544,17.696
Aragón,Huesca,2008,Autopistas de peaje,11,274,Subtotal Aragón,47,991,1.669,15.353
Aragón,Huesca,2008,Autopistas libres y autovías,25,274,Subtotal Aragón,373,991,7.536,15.353
Aragón,Huesca,2008,Carreteras convencionales,238,274,Subtotal Aragón,571,991,6.148,15.353
Aragón,Huesca,2009,Autopistas de peaje,11,196,Subtotal Aragón,48,795,1.493,13.968
Aragón,Huesca,2009,Autopistas libres y autovías,19,196,Subtotal Aragón,297,795,7.151,13.968
Aragón,Huesca,2009,Carreteras convencionales,166,196,Subtotal Aragón,450,795,5.324,13.968
Aragón,Huesca,2010,Autopistas de peaje,6,185,Subtotal Aragón,30,741,1.400,13.307
Aragón,Huesca,2010,Autopistas libres y autovías,21,185,Subtotal Aragón,284,741,7.081,13.307
Aragón,Huesca,2010,Carreteras convencionales,158,185,Subtotal Aragón,427,741,4.826,13.307
Aragón,Huesca,2011,Autopistas de peaje,8,165,Subtotal Aragón,30,636,1.213,11.979
Aragón,Huesca,2011,Autopistas libres y autovías,19,165,Subtotal Aragón,241,636,6.198,11.979
Aragón,Huesca,2011,Carreteras convencionales,138,165,Subtotal Aragón,365,636,4.568,11.979
Aragón,Huesca,2012,Autopistas de peaje,8,139,Subtotal Aragón,29,595,1.203,11.659
