year,region,province,owner,free_motorways,multiple_road,single_road,toll_motorways
2021,Galicia,Orense,provincial,0,0,"1.851,96",0
2021,Galicia,Pontevedra,CCAA,"38,34","7,64",0,"20,92"
2021,Galicia,Pontevedra,CCAA,0,0,"1.208,80",0
2021,Galicia,Pontevedra,State,"81,29","9,24",0,"126,71"
2021,Galicia,Pontevedra,State,0,0,"319,75",0
2021,Galicia,Pontevedra,provincial,"0,00","0,00",0,"0,00"
2021,Galicia,Pontevedra,provincial,0,0,"1.623,89",0
2021,Madrid,Madrid,CCAA,"124,44","204,74",0,"0,00"
2021,Madrid,Madrid,CCAA,0,0,"2.227,45",0
2021,Madrid,Madrid,State,"488,86","7,20",0,"153,31"
2021,Madrid,Madrid,State,0,0,"98,14",0
2021,Madrid,Madrid,provincial,"0,00","0,00",0,"0,00"
2021,Madrid,Madrid,provincial,0,0,"0,00",0
2021,Melilla,Melilla,CCAA,"0,00","0,53",0,"0,00"
2021,Melilla,Melilla,CCAA,0,0,"17,36",0
2021,Melilla,Melilla,State,"0,00","0,00",0,"0,00"
2021,Melilla,Melilla,State,0,0,"9,81",0
2021,Melilla,Melilla,provincial,"0,00","0,00",0,"0,00"
2021,Melilla,Melilla,provincial,0,0,"0,00",0
2021,Murcia,Murcia,CCAA,"166,99","90,11",0,"0,00"
2021,Murcia,Murcia,CCAA,0,0,"2.512,00",0
2021,Murcia,Murcia,State,"320,11","11,30",0,"114,64"
2021,Murcia,Murcia,State,0,0,"135,16",0
2021,Murcia,Murcia,provincial,"0,00","0,00",0,"0,00"
2021,Murcia,Murcia,provincial,0,0,"0,00",0
2021,Navarra,Navarra,CCAA,"236,81","25,60",0,"144,90"
2021,Navarra,Navarra,CCAA,0,0,"3.454,14",0
2021,Navarra,Navarra,State,"0,00","0,00",0,"39,03"
2021,Navarra,Navarra,State,0,0,"0,00",0
2021,Navarra,Navarra,provincial,"0,00","0,00",0,"0,00"
2021,Navarra,Navarra,provincial,0,0,"0,00",0
2021,País Vasco,Guipúzcoa,CCAA,"0,00","0,00",0,"0,00"
2021,País Vasco,Guipúzcoa,CCAA,0,0,"0,00",0
2021,País Vasco,Guipúzcoa,State,"0,00","0,00",0,"0,00"
2021,País Vasco,Guipúzcoa,State,0,0,"0,00",0
2021,País Vasco,Guipúzcoa,provincial,"45,04","78,38",0,"107,20"
2021,País Vasco,Guipúzcoa,provincial,0,0,"1.183,07",0
2021,País Vasco,Vizcaya,CCAA,"0,00","0,00",0,"0,00"
2021,País Vasco,Vizcaya,CCAA,0,0,"0,00",0
2021,País Vasco,Vizcaya,State,"0,00","0,00",0,"0,00"
2021,País Vasco,Vizcaya,State,0,0,"0,00",0
2021,País Vasco,Vizcaya,provincial,"104,49","39,89",0,"72,33"
2021,País Vasco,Vizcaya,provincial,0,0,"1.047,77",0
2021,País Vasco,Álava,CCAA,"0,00","0,00",0,"0,00"
2021,País Vasco,Álava,CCAA,0,0,"0,00",0
2021,País Vasco,Álava,State,"0,00","0,00",0,"0,00"
2021,País Vasco,Álava,State,0,0,"0,00",0
2021,País Vasco,Álava,provincial,"100,97","10,61",0,"69,44"
2021,País Vasco,Álava,provincial,0,0,"1.273,66",0
2021,La Rioja,"Rioja, La",CCAA,"0,00","3,00",0,"0,00"
2021,La Rioja,"Rioja, La",CCAA,0,0,"1.442,00",0
2021,La Rioja,"Rioja, La",State,"62,19","1,15",0,"119,10"
2021,La Rioja,"Rioja, La",State,0,0,"250,79",0
2021,La Rioja,"Rioja, La",provincial,"0,00","0,00",0,"0,00"
2021,La Rioja,"Rioja, La",provincial,0,0,"0,00",0
2022,Andalucía,Almería,CCAA,"117,42","6,28",0,"0,00"
2022,Andalucía,Almería,CCAA,0,0,"688,26",0
2022,Andalucía,Almería,State,"203,85","0,86",0,"27,40"
2022,Andalucía,Almería,State,0,0,"126,08",0
2022,Andalucía,Almería,provincial,"0,00","0,00",0,"0,00"
2022,Andalucía,Almería,provincial,0,0,"1.226,00",0
2022,Andalucía,Cádiz,CCAA,"155,39","6,46",0,"0,00"
2022,Andalucía,Cádiz,CCAA,0,0,"870,25",0
2022,Andalucía,Cádiz,State,"165,63","32,06",0,"4,28"
2022,Andalucía,Cádiz,State,0,0,"120,01",0
2022,Andalucía,Cádiz,provincial,"0,00","0,00",0,"0,00"
2022,Andalucía,Cádiz,provincial,0,0,"806,68",0
2022,Andalucía,Córdoba,CCAA,"9,68","17,73",0,"0,00"
2022,Andalucía,Córdoba,CCAA,0,0,"1.613,34",0
2022,Andalucía,Córdoba,State,"177,14","1,48",0,"0,00"
2022,Andalucía,Córdoba,State,0,0,"439,96",0
2022,Andalucía,Córdoba,provincial,"0,00","0,00",0,"0,00"
2022,Andalucía,Córdoba,provincial,0,0,"1.883,26",0
2022,Andalucía,Granada,CCAA,"235,55","11,81",0,"0,00"
2022,Andalucía,Granada,CCAA,0,0,"1.390,06",0
2022,Andalucía,Granada,State,"218,88","1,43",0,"0,00"
2022,Andalucía,Granada,State,0,0,"190,14",0
2022,Andalucía,Granada,provincial,"0,00","4,07",0,"0,00"
2022,Andalucía,Granada,provincial,0,0,"1.260,63",0
2022,Andalucía,Huelva,CCAA,"33,29","6,42",0,"0,00"
2022,Andalucía,Huelva,CCAA,0,0,"731,29",0
2022,Andalucía,Huelva,State,"137,19","11,78",0,"0,00"
2022,Andalucía,Huelva,State,0,0,"328,45",0
2022,Andalucía,Huelva,provincial,"0,00","0,00",0,"0,00"
2022,Andalucía,Huelva,provincial,0,0,"832,78",0
2022,Andalucía,Jaén,CCAA,"73,39","7,85",0,"0,00"
2022,Andalucía,Jaén,CCAA,0,0,"1.398,16",0
2022,Andalucía,Jaén,State,"266,63","0,00",0,"0,00"
2022,Andalucía,Jaén,State,0,0,"240,49",0
2022,Andalucía,Jaén,provincial,"0,00","0,00",0,"0,00"
2022,Andalucía,Jaén,provincial,0,0,"907,16",0
2022,Andalucía,Málaga,CCAA,"97,16","9,43",0,"0,00"
2022,Andalucía,Málaga,CCAA,0,0,"1.146,25",0
2022,Andalucía,Málaga,State,"240,36","22,52",0,"98,31"
2022,Andalucía,Málaga,State,0,0,"35,59",0
2022,Andalucía,Málaga,provincial,"0,00","0,00",0,"0,00"
2022,Andalucía,Málaga,provincial,0,0,"859,60",0
2022,Andalucía,Sevilla,CCAA,"156,85","48,98",0,"0,00"
2022,Andalucía,Sevilla,CCAA,0,0,"1.706,57",0
2022,Andalucía,Sevilla,State,"314,87","27,40",0,"0,00"
2022,Andalucía,Sevilla,State,0,0,"131,16",0
2022,Andalucía,Sevilla,provincial,"0,00","12,90",0,"0,00"
2022,Andalucía,Sevilla,provincial,0,0,"1.450,10",0
2022,Aragón,Huesca,CCAA,"0,00","0,00",0,"0,00"
2022,Aragón,Huesca,CCAA,0,0,"2.076,00",0
2022,Aragón,Huesca,State,"233,81","0,00",0,"0,00"
2022,Aragón,Huesca,State,0,0,"658,22",0
2022,Aragón,Huesca,provincial,"0,00","0,00",0,"0,00"
2022,Aragón,Huesca,provincial,0,0,"1.709,44",0
2022,Aragón,Teruel,CCAA,"0,00","0,00",0,"0,00"
2022,Aragón,Teruel,CCAA,0,0,"1.628,21",0
2022,Aragón,Teruel,State,"140,06","5,01",0,"0,00"
2022,Aragón,Teruel,State,0,0,"531,90",0
2022,Aragón,Teruel,provincial,"0,00","0,00",0,"0,00"
2022,Aragón,Teruel,provincial,0,0,"975,00",0
2022,Aragón,Zaragoza,CCAA,"0,00","9,41",0,"5,28"
2022,Aragón,Zaragoza,CCAA,0,0,"2.043,36",0
2022,Aragón,Zaragoza,State,"403,25","36,11",0,"54,91"
2022,Aragón,Zaragoza,State,0,0,"471,43",0
2022,Aragón,Zaragoza,provincial,"0,00","3,15",0,"0,00"
2022,Aragón,Zaragoza,provincial,0,0,"1.016,75",0
2022,Asturias,Asturias,CCAA,"74,45","7,02",0,"0,00"
2022,Asturias,Asturias,CCAA,0,0,"4.202,00",0
2022,Asturias,Asturias,State,"363,74","17,40",0,"19,81"
2022,Asturias,Asturias,State,0,0,"448,14",0
2022,Islas Baleares,Baleares,State,"0,00","0,00",0,"0,00"
2022,Islas Baleares,Baleares,State,0,0,"0,00",0
2022,Islas Baleares,Baleares,provincial,"94,60","116,10",0,"0,00"
2022,Islas Baleares,Baleares,provincial,0,0,"1.943,84",0
2022,Canarias,"Palmas, Las",State,"0,00","0,00",0,"0,00"
2022,Canarias,"Palmas, Las",State,0,0,"0,00",0
2022,Canarias,"Palmas, Las",provincial,"142,42","76,89",0,"0,00"
2022,Canarias,"Palmas, Las",provincial,0,0,"1.772,45",0
2022,Canarias,"Tenerife, S.C.",State,"0,00","0,00",0,"0,00"
2022,Canarias,"Tenerife, S.C.",State,0,0,"0,00",0
2022,Canarias,"Tenerife, S.C.",provincial,"141,76","44,54",0,"0,00"
2022,Canarias,"Tenerife, S.C.",provincial,0,0,"1.998,59",0
2022,Cantabria,Cantabria,CCAA,0,0,"1.984,26",0
2022,Cantabria,Cantabria,State,"253,36","3,19",0,"0,00"
2022,Cantabria,Cantabria,State,0,0,"324,93",0
2022,Castilla-La Mancha,Albacete,CCAA,"0,00","3,97",0,"0,00"
2022,Castilla-La Mancha,Albacete,CCAA,0,0,"1.612,62",0
2022,Castilla-La Mancha,Albacete,State,"278,10","0,00",0,"0,00"
2022,Castilla-La Mancha,Albacete,State,0,0,"418,40",0
2022,Castilla-La Mancha,Albacete,provincial,"0,00","0,00",0,"0,00"
2022,Castilla-La Mancha,Albacete,provincial,0,0,"1.403,31",0
2022,Castilla-La Mancha,Ciudad Real,CCAA,"80,90","3,82",0,"0,00"
2022,Castilla-La Mancha,Ciudad Real,CCAA,0,0,"1.720,13",0
2022,Castilla-La Mancha,Ciudad Real,State,"258,92","3,38",0,"0,00"
2022,Castilla-La Mancha,Ciudad Real,State,0,0,"456,46",0
2022,Castilla-La Mancha,Ciudad Real,provincial,"0,00","0,00",0,"0,00"
2022,Castilla-La Mancha,Ciudad Real,provincial,0,0,"1.727,00",0
2022,Castilla-La Mancha,Cuenca,CCAA,"0,00","0,00",0,"0,00"
2022,Castilla-La Mancha,Cuenca,CCAA,0,0,"1.718,81",0
2022,Castilla-La Mancha,Cuenca,State,"347,50","0,00",0,"50,90"
2022,Castilla-La Mancha,Cuenca,State,0,0,"582,43",0
2022,Castilla-La Mancha,Cuenca,provincial,"0,00","0,00",0,"0,00"
2022,Castilla-La Mancha,Cuenca,provincial,0,0,"1.545,00",0
2022,Castilla-La Mancha,Guadalajara,CCAA,"9,26","0,00",0,"0,00"
2022,Castilla-La Mancha,Guadalajara,CCAA,0,0,"1.461,81",0
2022,Castilla-La Mancha,Guadalajara,State,"99,74","0,57",0,"23,10"
2022,Castilla-La Mancha,Guadalajara,State,0,0,"290,27",0
2022,Castilla-La Mancha,Guadalajara,provincial,"0,00","0,00",0,"0,00"
2022,Castilla-La Mancha,Guadalajara,provincial,0,0,"1.609,70",0
2022,Castilla-La Mancha,Toledo,CCAA,"146,31","0,00",0,"0,00"
2022,Castilla-La Mancha,Toledo,CCAA,0,0,"1.923,40",0
2022,Castilla-La Mancha,Toledo,State,"380,40","10,07",0,"138,40"
2022,Castilla-La Mancha,Toledo,State,0,0,"371,27",0
2022,Castilla-La Mancha,Toledo,provincial,"0,00","0,00",0,"0,00"
2022,Castilla-La Mancha,Toledo,provincial,0,0,"960,00",0
2022,Castilla y León,Burgos,CCAA,"46,75","5,82",0,"0,00"
2022,Castilla y León,Burgos,CCAA,0,0,"1.816,52",0
2022,Castilla y León,Burgos,State,"293,65","17,69",0,"0,30"
2022,Castilla y León,Burgos,State,0,0,"669,93",0
2022,Castilla y León,Burgos,provincial,"0,00","0,00",0,"0,00"
2022,Castilla y León,Burgos,provincial,0,0,"2.300,00",0
2022,Castilla y León,León,CCAA,"68,14","5,79",0,"0,00"
2022,Castilla y León,León,CCAA,0,0,"1.807,93",0
2022,Castilla y León,León,State,"253,74","16,05",0,"92,65"
2022,Castilla y León,León,State,0,0,"564,50",0
2022,Castilla y León,León,provincial,"0,00","0,00",0,"0,00"
2022,Castilla y León,León,provincial,0,0,"3.320,00",0
2022,Castilla y León,Palencia,CCAA,"62,05","0,00",0,"0,00"
2022,Castilla y León,Palencia,CCAA,0,0,"1.531,48",0
2022,Castilla y León,Palencia,State,"194,11","0,00",0,"0,00"
2022,Castilla y León,Palencia,State,0,0,"245,12",0
2022,Castilla y León,Palencia,provincial,"0,00","0,00",0,"0,00"
2022,Castilla y León,Palencia,provincial,0,0,"1.035,08",0
2022,Castilla y León,Salamanca,CCAA,"0,00","0,00",0,"0,00"
2022,Castilla y León,Salamanca,CCAA,0,0,"1.260,10",0
2022,Castilla y León,Salamanca,State,"305,37","7,83",0,"0,00"
2022,Castilla y León,Salamanca,State,0,0,"270,72",0
2022,Castilla y León,Salamanca,provincial,"0,00","0,00",0,"0,00"
2022,Castilla y León,Salamanca,provincial,0,0,"2.301,29",0
2022,Castilla y León,Segovia,CCAA,"64,47","6,20",0,"0,00"
2022,Castilla y León,Segovia,CCAA,0,0,"771,27",0
2022,Castilla y León,Segovia,State,"64,88","0,00",0,"66,93"
2022,Castilla y León,Segovia,State,0,0,"237,00",0
2022,Castilla y León,Segovia,provincial,"0,00","0,00",0,"0,00"
2022,Castilla y León,Segovia,provincial,0,0,"1.229,35",0
2022,Castilla y León,Soria,CCAA,"0,00","0,00",0,"0,00"
2022,Castilla y León,Soria,CCAA,0,0,"898,37",0
2022,Castilla y León,Soria,State,"175,06","2,42",0,"0,00"
2022,Castilla y León,Soria,State,0,0,"401,82",0
2022,Castilla y León,Soria,provincial,"0,00","0,00",0,"0,00"
2022,Castilla y León,Soria,provincial,0,0,"1.888,74",0
2022,Castilla y León,Valladolid,CCAA,"39,81","0,00",0,"0,00"
2022,Castilla y León,Valladolid,CCAA,0,0,"1.100,16",0
2022,Castilla y León,Valladolid,State,"262,11","13,70",0,"0,00"
2022,Castilla y León,Valladolid,State,0,0,"267,21",0
2022,Castilla y León,Valladolid,provincial,"0,00","0,00",0,"0,00"
2022,Castilla y León,Valladolid,provincial,0,0,"1.435,00",0
2022,Castilla y León,Zamora,CCAA,"0,00","0,00",0,"0,00"
2022,Castilla y León,Zamora,CCAA,0,0,"1.136,91",0
2022,Castilla y León,Zamora,State,"334,87","15,69",0,"0,00"
2022,Castilla y León,Zamora,State,0,0,"422,94",0
2022,Castilla y León,Zamora,provincial,"0,00","0,00",0,"0,00"
2022,Castilla y León,Zamora,provincial,0,0,"1.571,00",0
2022,Castilla y León,Ávila,CCAA,"0,00","0,00",0,"0,00"
2022,Castilla y León,Ávila,CCAA,0,0,"986,83",0
2022,Castilla y León,Ávila,State,"88,89","12,44",0,"35,32"
2022,Castilla y León,Ávila,State,0,0,"336,53",0
2022,Castilla y León,Ávila,provincial,"0,00","0,00",0,"0,00"
2022,Castilla y León,Ávila,provincial,0,0,"1.065,00",0
2022,Cataluña,Barcelona,CCAA,"354,83","59,04",0,"90,75"
2022,Cataluña,Barcelona,CCAA,0,0,"1.548,84",0
2022,Cataluña,Barcelona,State,"262,48","2,92",0,"4,85"
2022,Cataluña,Barcelona,State,0,0,"42,31",0
2022,Cataluña,Barcelona,provincial,"0,00","1,25",0,"0,00"
2022,Cataluña,Barcelona,provincial,0,0,"1.565,59",0
2022,Cataluña,Gerona,CCAA,"90,19","22,38",0,"0,00"
2022,Cataluña,Gerona,CCAA,0,0,"1.114,20",0
2022,Cataluña,Gerona,State,"128,35","5,91",0,"0,00"
2022,Cataluña,Gerona,State,0,0,"274,48",0
2022,Cataluña,Gerona,provincial,"0,00","2,59",0,"0,00"
2022,Cataluña,Gerona,provincial,0,0,"786,22",0
2022,Cataluña,Lérida,CCAA,"26,73","0,00",0,"0,00"
2022,Cataluña,Lérida,CCAA,0,0,"1.541,35",0
2022,Cataluña,Lérida,State,"192,61","18,06",0,"0,00"
2022,Cataluña,Lérida,State,0,0,"295,64",0
2022,Cataluña,Lérida,provincial,"0,00","0,00",0,"0,00"
2022,Cataluña,Lérida,provincial,0,0,"800,00",0
2022,Cataluña,Tarragona,CCAA,"23,24","22,28",0,"11,07"
2022,Cataluña,Tarragona,CCAA,0,0,"1.066,03",0
2022,Cataluña,Tarragona,State,"280,29","12,37",0,"0,00"
2022,Cataluña,Tarragona,State,0,0,"263,11",0
2022,Cataluña,Tarragona,provincial,"0,00","8,10",0,"0,00"
2022,Cataluña,Tarragona,provincial,0,0,"1.072,80",0
2022,Ceuta,Ceuta,CCAA,"0,00","0,00",0,"0,00"
2022,Ceuta,Ceuta,CCAA,0,0,"21,02",0
2022,Ceuta,Ceuta,State,"0,00","1,04",0,"0,00"
2022,Ceuta,Ceuta,State,0,0,"15,19",0
2022,C. Valenciana,Alicante,CCAA,"15,63","57,49",0,"0,00"
2022,C. Valenciana,Alicante,CCAA,0,0,"884,84",0
2022,C. Valenciana,Alicante,State,"360,45","73,78",0,"42,70"
2022,C. Valenciana,Alicante,State,0,0,"178,93",0
2022,C. Valenciana,Alicante,provincial,"0,00","5,91",0,"0,00"
2022,C. Valenciana,Alicante,provincial,0,0,"925,83",0
2022,C. Valenciana,Castellón,CCAA,"42,80","49,18",0,"0,00"
2022,C. Valenciana,Castellón,CCAA,0,0,"878,03",0
2022,C. Valenciana,Castellón,State,"193,36","1,77",0,"0,00"
2022,C. Valenciana,Castellón,State,0,0,"263,24",0
2022,C. Valenciana,Castellón,provincial,"0,00","0,00",0,"0,00"
2022,C. Valenciana,Castellón,provincial,0,0,"723,23",0
2022,C. Valenciana,Valencia,CCAA,"42,66","115,29",0,"0,00"
2022,C. Valenciana,Valencia,CCAA,0,0,"674,69",0
2022,C. Valenciana,Valencia,State,"464,69","6,91",0,"0,00"
2022,C. Valenciana,Valencia,State,0,0,"319,37",0
2022,C. Valenciana,Valencia,provincial,"0,00","10,75",0,"0,00"
2022,C. Valenciana,Valencia,provincial,0,0,"1.750,00",0
2022,Extremadura,Badajoz,CCAA,"17,00","15,71",0,"0,00"
2022,Extremadura,Badajoz,CCAA,0,0,"2.050,95",0
2022,Extremadura,Badajoz,State,"241,42","18,60",0,"0,00"
2022,Extremadura,Badajoz,State,0,0,"621,28",0
2022,Extremadura,Badajoz,provincial,"0,00","0,00",0,"0,00"
2022,Extremadura,Badajoz,provincial,0,0,"1.934,99",0
2022,Extremadura,Cáceres,CCAA,"107,10","16,45",0,"0,00"
2022,Extremadura,Cáceres,CCAA,0,0,"1.534,67",0
2022,Extremadura,Cáceres,State,"344,69","20,77",0,"0,00"
2022,Extremadura,Cáceres,State,0,0,"450,61",0
2022,Extremadura,Cáceres,provincial,"0,00","0,00",0,"0,00"
2022,Extremadura,Cáceres,provincial,0,0,"1.869,15",0
2022,Galicia,"Coruña, A",CCAA,"126,86","2,14",0,"32,53"
2022,Galicia,"Coruña, A",CCAA,0,0,"1.549,41",0
2022,Galicia,"Coruña, A",State,"123,55","48,80",0,"118,14"
2022,Galicia,"Coruña, A",State,0,0,"278,19",0
2022,Galicia,"Coruña, A",provincial,"0,00","0,00",0,"0,00"
2022,Galicia,"Coruña, A",provincial,0,0,"2.055,00",0
2022,Galicia,Lugo,CCAA,"28,26","0,00",0,"0,00"
2022,Galicia,Lugo,CCAA,0,0,"1.445,74",0
2022,Galicia,Lugo,State,"243,75","12,76",0,"0,00"
2022,Galicia,Lugo,State,0,0,"516,24",0
2022,Galicia,Lugo,provincial,"0,00","0,00",0,"0,00"
2022,Galicia,Lugo,provincial,0,0,"4.217,00",0
2022,Galicia,Orense,CCAA,"47,97","2,07",0,"0,00"
2022,Galicia,Orense,CCAA,0,0,"973,68",0
2022,Galicia,Orense,State,"168,03","9,44",0,"0,00"
2022,Galicia,Orense,State,0,0,"322,17",0
2022,Galicia,Orense,provincial,0,0,"1.851,99",0
2022,Galicia,Pontevedra,CCAA,"38,97","7,01",0,"21,02"
2022,Galicia,Pontevedra,CCAA,0,0,"1.207,65",0
2022,Galicia,Pontevedra,State,"103,17","8,81",0,"104,36"
2022,Galicia,Pontevedra,State,0,0,"318,46",0
2022,Galicia,Pontevedra,provincial,"0,00","0,00",0,"0,00"
2022,Galicia,Pontevedra,provincial,0,0,"1.616,84",0
2022,Madrid,Madrid,CCAA,"95,36","222,45",0,"0,00"
2022,Madrid,Madrid,CCAA,0,0,"2.178,83",0
2022,Madrid,Madrid,State,"499,79","7,20",0,"139,36"
2022,Madrid,Madrid,State,0,0,"96,93",0
2022,Melilla,Melilla,CCAA,0,0,"17,36",0
2022,Melilla,Melilla,State,"0,00","0,00",0,"0,00"
2022,Melilla,Melilla,State,0,0,"9,81",0
2022,Murcia,Murcia,CCAA,"167,00","90,11",0,"0,00"
2022,Murcia,Murcia,CCAA,0,0,"2.512,00",0
2022,Murcia,Murcia,State,"360,42","11,28",0,"73,82"
2022,Murcia,Murcia,State,0,0,"133,63",0
2022,Navarra,Navarra,CCAA,"236,81","26,33",0,"144,90"
2022,Navarra,Navarra,CCAA,0,0,"3.548,58",0
2022,Navarra,Navarra,State,"0,00","0,00",0,"39,66"
2022,Navarra,Navarra,State,0,0,"0,00",0
2022,País Vasco,Guipúzcoa,State,"0,00","0,00",0,"0,00"
2022,País Vasco,Guipúzcoa,State,0,0,"0,00",0
2022,País Vasco,Guipúzcoa,provincial,"45,04","78,38",0,"107,20"
2022,País Vasco,Guipúzcoa,provincial,0,0,"1.183,07",0
2022,País Vasco,Vizcaya,State,"0,00","0,00",0,"0,00"
2022,País Vasco,Vizcaya,State,0,0,"0,00",0
2022,País Vasco,Vizcaya,provincial,"104,51","39,62",0,"72,33"
2022,País Vasco,Vizcaya,provincial,0,0,"1.036,87",0
2022,País Vasco,Álava,State,"0,00","0,00",0,"0,00"
2022,País Vasco,Álava,State,0,0,"0,00",0
2022,País Vasco,Álava,provincial,"100,97","10,61",0,"69,44"
2022,País Vasco,Álava,provincial,0,0,"1.273,66",0
2022,La Rioja,"Rioja, La",CCAA,0,"3,00",0,0
2022,La Rioja,"Rioja, La",CCAA,0,0,"1.444,00",0
2022,La Rioja,"Rioja, La",State,"62,23","1,83",0,"119,43"
2022,La Rioja,"Rioja, La",State,0,0,"247,92",0
